# exit=022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1 local=27bd7a0d2 exit_commit=27bd7a0d2 session=skysocks-client legs=2/2 width=2 rg_port=49171 route_groups=1 active=1 standby=0 pins=03f57e7c,0371ab4b legs_desc=stcpr>03f57e7c@fdab37dd;stcpr>0371ab4b@95839ad0 sink=http://127.0.0.1:18080
mux-legs-2-t1	down	10000000	1024614	200	10000000	9.759773	1
mux-legs-2-t2	down	10000000	5200418	200	10000000	1.922927	1
mux-legs-2-t1	up	10000000	4709823	200	10000000	2.123226	1
mux-legs-2-t2	up	10000000	4659497	200	10000000	2.146159	1
mux-legs-2-t3	up	10000000	5279836	200	10000000	1.894004	1
mux-legs-2-t1	down	50000000	2104112	200	50000000	23.762992	1
mux-legs-2-t2	down	50000000	5103526	200	50000000	9.797153	1
mux-legs-2-t1	up	50000000	3909407	200	50000000	12.789667	1
mux-legs-2-t2	up	50000000	8972438	200	50000000	5.572627	1
mux-legs-2-t3	up	50000000	8435279	200	50000000	5.927491	1
