# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1634	6226387
1	95839ad0-b588-0b1d-8475-45fba6ae993c	114	4971734
1	legs	49169:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1643	7351732
2	95839ad0-b588-0b1d-8475-45fba6ae993c	114	4633813
2	legs	49169:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016484	679
3	95839ad0-b588-0b1d-8475-45fba6ae993c	16	93
3	legs	49169:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4159388	1114
4	95839ad0-b588-0b1d-8475-45fba6ae993c	5922533	46
4	legs	49169:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7908091	1102
5	95839ad0-b588-0b1d-8475-45fba6ae993c	2240015	479533
5	legs	49169:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5262	44500553
6	95839ad0-b588-0b1d-8475-45fba6ae993c	161	7121909
6	legs	49169:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10535	34917201
7	95839ad0-b588-0b1d-8475-45fba6ae993c	33	20960479
7	legs	49169:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50054473	164248
8	95839ad0-b588-0b1d-8475-45fba6ae993c	28106	478917
8	legs	49169:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	9570464	3778
9	95839ad0-b588-0b1d-8475-45fba6ae993c	40607757	1
9	legs	49169:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50030944	2917
10	95839ad0-b588-0b1d-8475-45fba6ae993c	49041	17
10	legs	49169:fdab37dd,95839ad0	-
# rg src_port before=49169 after=49169 constant
