# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	256	473808
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	224	181105
1	b414796d-14fc-080e-9ce6-a7162e3e562b	1954	6484245
1	f1012467-de9d-09a9-8b49-62a43945c24b	1463	4448630
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	227	162977
1	legs	49191:b414796d 49192:f1012467 49194:95839ad0 49195:fdab37dd 49198:ac40965a	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	752	2101131
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	138	138
2	b414796d-14fc-080e-9ce6-a7162e3e562b	1908	5988016
2	f1012467-de9d-09a9-8b49-62a43945c24b	558	1979639
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	106	106
2	legs	49191:b414796d 49192:f1012467 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	211	474347
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	179	182088
3	b414796d-14fc-080e-9ce6-a7162e3e562b	1548	6431704
3	f1012467-de9d-09a9-8b49-62a43945c24b	862	4510454
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	248	162819
3	legs	49191:b414796d 49192:f1012467 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	37	37
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	37
4	b414796d-14fc-080e-9ce6-a7162e3e562b	106	90
4	f1012467-de9d-09a9-8b49-62a43945c24b	10016807	676
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
4	legs	49191:b414796d 49192:f1012467 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	8	8
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	53	101
5	b414796d-14fc-080e-9ce6-a7162e3e562b	74	74
5	f1012467-de9d-09a9-8b49-62a43945c24b	10016708	721
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	45	45
5	legs	49191:b414796d 49192:f1012467 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	69	69
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	110	4175
6	b414796d-14fc-080e-9ce6-a7162e3e562b	155	69755
6	f1012467-de9d-09a9-8b49-62a43945c24b	10016893	429114
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	110	162698
6	legs	49191:b414796d 49192:f1012467 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	6080	32262317
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	835	363186
7	b414796d-14fc-080e-9ce6-a7162e3e562b	6398	17844200
7	f1012467-de9d-09a9-8b49-62a43945c24b	2178	3870778
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	835	327822
7	legs	49191:b414796d 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f 49202:6cb2bbf7	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	4082	25041043
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	90	90
8	b414796d-14fc-080e-9ce6-a7162e3e562b	4047	22953656
8	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	762	2101126
8	legs	49191:b414796d 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f 49202:6cb2bbf7	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	4360	29227744
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	82	82
9	b414796d-14fc-080e-9ce6-a7162e3e562b	3244	20867240
9	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	179	4244
9	legs	49191:b414796d 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f 49202:6cb2bbf7	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	50079856	939
10	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	37
10	b414796d-14fc-080e-9ce6-a7162e3e562b	175	175
10	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
10	legs	49191:b414796d 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f 49202:6cb2bbf7	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	50082387	954
11	ac40965a-bc99-01e4-a2c9-c26b76db013b	101	101
11	b414796d-14fc-080e-9ce6-a7162e3e562b	175	175
11	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	69	69
11	legs	49191:b414796d 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f 49202:6cb2bbf7	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	142	474722
12	ac40965a-bc99-01e4-a2c9-c26b76db013b	110	182508
12	b414796d-14fc-080e-9ce6-a7162e3e562b	50082526	436051
12	f1012467-de9d-09a9-8b49-62a43945c24b	8	8
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	219	163701
12	legs	49191:b414796d 49194:95839ad0 49195:fdab37dd 49198:ac40965a 49199:2c4ae7a5 49200:50cdb857 49201:7aeb822f 49202:6cb2bbf7	-
# rg dst_ports settled=49191,49192,49194,49195,49198,49199,49200,49201 after_cut=49191,49194,49195,49198,49199,49200,49201,49202 end=49191,49194,49195,49198,49199,49200,49201,49202
