# row	tp	sent_delta	recv_delta
1	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
1	95839ad0-b588-0b1d-8475-45fba6ae993c	114	1007806
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	74	2399760
1	b414796d-14fc-080e-9ce6-a7162e3e562b	753	2101327
1	f1012467-de9d-09a9-8b49-62a43945c24b	1520	3134307
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2765	4926965
1	legs	49170:fdab37dd,95839ad0 49171:f1012467,ac40965a 49174:b414796d	-
2	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
2	95839ad0-b588-0b1d-8475-45fba6ae993c	43	349
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	84	0
2	b414796d-14fc-080e-9ce6-a7162e3e562b	331	318
2	f1012467-de9d-09a9-8b49-62a43945c24b	572	170389
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	596	3391395
2	legs	49170:fdab37dd,95839ad0 49171:f1012467,ac40965a 49174:b414796d	-
3	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
3	95839ad0-b588-0b1d-8475-45fba6ae993c	98	9297681
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	82	139622
3	b414796d-14fc-080e-9ce6-a7162e3e562b	285	159
3	f1012467-de9d-09a9-8b49-62a43945c24b	203	135221
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3600	4924897
3	legs	49170:fdab37dd,95839ad0 49171:f1012467,ac40965a 49174:b414796d 49177:50cdb857	-
4	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
4	95839ad0-b588-0b1d-8475-45fba6ae993c	0	110
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	0	32
4	b414796d-14fc-080e-9ce6-a7162e3e562b	74	74
4	f1012467-de9d-09a9-8b49-62a43945c24b	37	5
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016339	594
4	legs	49170:fdab37dd,95839ad0 49171:f1012467,ac40965a 49174:b414796d 49177:50cdb857	-
5	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
5	95839ad0-b588-0b1d-8475-45fba6ae993c	1	34
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	0	0
5	b414796d-14fc-080e-9ce6-a7162e3e562b	10016894	857
5	f1012467-de9d-09a9-8b49-62a43945c24b	69	69
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	69
5	legs	49170:fdab37dd,95839ad0 49171:f1012467,ac40965a 49174:b414796d 49177:50cdb857	-
6	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
6	95839ad0-b588-0b1d-8475-45fba6ae993c	49	50
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	1	1
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10016817	748
6	f1012467-de9d-09a9-8b49-62a43945c24b	37	37
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	53	85
6	legs	49170:fdab37dd,95839ad0 49171:f1012467,ac40965a 49174:b414796d 49177:50cdb857 49180:7aeb822f	-
7	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10729	5518077
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	453	531291
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10699	3544186
7	f1012467-de9d-09a9-8b49-62a43945c24b	740	1801239
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37581	40269061
7	legs	49170:95839ad0 49174:b414796d	-
8	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
8	95839ad0-b588-0b1d-8475-45fba6ae993c	204092	77132590
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	13655	193018
8	b414796d-14fc-080e-9ce6-a7162e3e562b	4769	20803483
8	f1012467-de9d-09a9-8b49-62a43945c24b	1325	433115
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	13686	8052157
8	legs	49170:95839ad0 49174:b414796d 49182:f92bb572 49184:f1012467	-
9	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
9	95839ad0-b588-0b1d-8475-45fba6ae993c	7351	40197385
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	16	14845
9	b414796d-14fc-080e-9ce6-a7162e3e562b	3648	10501590
9	f1012467-de9d-09a9-8b49-62a43945c24b	473	431353
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1603	162535
9	legs	49170:95839ad0 49174:b414796d 49182:f92bb572 49184:f1012467 49185:fdab37dd	-
10	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
10	95839ad0-b588-0b1d-8475-45fba6ae993c	179	474383
10	ac40965a-bc99-01e4-a2c9-c26b76db013b	0	0
10	b414796d-14fc-080e-9ce6-a7162e3e562b	217	217
10	f1012467-de9d-09a9-8b49-62a43945c24b	256	430676
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082554	161607
10	legs	49170:95839ad0 49174:b414796d 49182:f92bb572 49184:f1012467 49185:fdab37dd 49186:50cdb857	-
11	3e59e96d-95fb-0e0e-beaf-e18630d8a8a7	?	?
