# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5340	19875828
1	95839ad0-b588-0b1d-8475-45fba6ae993c	358	1977115
1	legs	49185:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	708	10264326
2	95839ad0-b588-0b1d-8475-45fba6ae993c	0	0
2	legs	49185:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	820	10171490
3	95839ad0-b588-0b1d-8475-45fba6ae993c	16	16
3	legs	49185:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	834	10198088
4	95839ad0-b588-0b1d-8475-45fba6ae993c	72	511046
4	legs	49185:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	666	10035404
5	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
5	legs	49185:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10049625	1041
6	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
6	legs	49185:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016379	800
7	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
7	legs	49185:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016454	856
8	95839ad0-b588-0b1d-8475-45fba6ae993c	16	16
8	legs	49185:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10049236	732
9	95839ad0-b588-0b1d-8475-45fba6ae993c	80	510786
9	legs	49185:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016832	724
10	95839ad0-b588-0b1d-8475-45fba6ae993c	9	9
10	legs	49185:fdab37dd,95839ad0	-
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	977	50417670
11	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
11	legs	49185:fdab37dd,95839ad0	-
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1202	50369644
12	95839ad0-b588-0b1d-8475-45fba6ae993c	18	18
12	legs	49185:fdab37dd,95839ad0	-
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	965	50079963
13	95839ad0-b588-0b1d-8475-45fba6ae993c	2	2
13	legs	49185:fdab37dd,95839ad0	-
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	863	50079926
14	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
14	legs	49185:fdab37dd,95839ad0	-
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1942	51194420
15	95839ad0-b588-0b1d-8475-45fba6ae993c	107	510716
15	legs	49185:fdab37dd,95839ad0	-
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079971	1112
16	95839ad0-b588-0b1d-8475-45fba6ae993c	88	511493
16	legs	49185:fdab37dd,95839ad0	-
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079871	937
17	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
17	legs	49185:fdab37dd,95839ad0	-
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082382	1109
18	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
18	legs	49185:fdab37dd,95839ad0	-
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082487	1377
19	95839ad0-b588-0b1d-8475-45fba6ae993c	17	17
19	legs	49185:fdab37dd,95839ad0	-
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50112773	159894
20	95839ad0-b588-0b1d-8475-45fba6ae993c	80	513416
20	legs	49185:fdab37dd,95839ad0	-
# rg src_port before=49185 after=49185 constant
