# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	909	10066704
1	legs	95839ad0	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	822	10298833
2	legs	95839ad0	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	927	10645591
3	legs	95839ad0	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	455	10016414
4	legs	95839ad0	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	440	10016362
5	legs	95839ad0	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10016359	614
6	legs	95839ad0	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10016448	646
7	legs	95839ad0	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10016364	644
8	legs	95839ad0	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	10016364	736
9	legs	95839ad0	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	10016369	736
10	legs	95839ad0	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	921	50717931
11	legs	95839ad0	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	786	50079934
12	legs	95839ad0	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	200	0
13	legs	95839ad0	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	920	50595149
14	legs	95839ad0	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	810	50080010
15	legs	95839ad0	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	50079901	1285
16	legs	95839ad0	-
17	95839ad0-b588-0b1d-8475-45fba6ae993c	50115400	516447
17	legs	95839ad0	-
18	95839ad0-b588-0b1d-8475-45fba6ae993c	50082362	865
18	legs	95839ad0	-
19	95839ad0-b588-0b1d-8475-45fba6ae993c	50079945	966
19	legs	95839ad0	-
20	95839ad0-b588-0b1d-8475-45fba6ae993c	50082367	912
20	legs	95839ad0	-
# exit-side dc5330cf-5d85-0b70-88e9-e4ab169d17fd sent_delta=250981440 recv_delta=300528724 over the set
