# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	153	169698
1	b414796d-14fc-080e-9ce6-a7162e3e562b	6568	10470077
1	legs	49178:b414796d 49179:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
2	b414796d-14fc-080e-9ce6-a7162e3e562b	7477	10026384
2	legs	49178:b414796d 49179:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	101	69
3	b414796d-14fc-080e-9ce6-a7162e3e562b	4336	10044522
3	legs	49178:b414796d 49179:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
4	b414796d-14fc-080e-9ce6-a7162e3e562b	4443	10163914
4	legs	49178:b414796d 49179:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	8	8
5	b414796d-14fc-080e-9ce6-a7162e3e562b	4448	10101562
5	legs	49178:b414796d 49179:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10050114	2866
6	legs	49178:b414796d 49179:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10016832	664
7	legs	49178:b414796d 49179:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10016864	756
8	legs	49178:b414796d 49179:50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
9	b414796d-14fc-080e-9ce6-a7162e3e562b	10046693	814
9	legs	49178:b414796d 49179:50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
10	b414796d-14fc-080e-9ce6-a7162e3e562b	10016364	664
10	legs	49178:b414796d 49179:50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	116	166267
11	b414796d-14fc-080e-9ce6-a7162e3e562b	22441	50592309
11	legs	49178:b414796d 49179:50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
12	b414796d-14fc-080e-9ce6-a7162e3e562b	24354	51084865
12	legs	49178:b414796d 49179:50cdb857	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	79	4146
13	b414796d-14fc-080e-9ce6-a7162e3e562b	20859	50563419
13	legs	49178:b414796d 49179:50cdb857	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	5	37
14	b414796d-14fc-080e-9ce6-a7162e3e562b	35009	50130560
14	legs	49178:b414796d 49179:50cdb857	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	108	53
15	b414796d-14fc-080e-9ce6-a7162e3e562b	21349	50566390
15	legs	49178:b414796d 49179:50cdb857	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
16	b414796d-14fc-080e-9ce6-a7162e3e562b	50117519	2597
16	legs	49178:b414796d 49179:50cdb857	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
17	b414796d-14fc-080e-9ce6-a7162e3e562b	50087677	910416
17	legs	49178:b414796d 49179:50cdb857	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	58	53
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50083194	1538
18	legs	49178:b414796d 49179:50cdb857	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	79	8
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50112167	201723
19	legs	49178:b414796d 49179:50cdb857	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	37
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50115160	972
20	legs	49178:b414796d 49179:50cdb857	-
