# row	tp	sent_delta	recv_delta
1	b414796d-14fc-080e-9ce6-a7162e3e562b	558	10029933
2	b414796d-14fc-080e-9ce6-a7162e3e562b	558	10030179
3	b414796d-14fc-080e-9ce6-a7162e3e562b	612	10030137
4	b414796d-14fc-080e-9ce6-a7162e3e562b	558	10030029
5	b414796d-14fc-080e-9ce6-a7162e3e562b	558	10099921
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10034921	2637
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10042773	8655
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10035245	4996
9	b414796d-14fc-080e-9ce6-a7162e3e562b	10034494	6607
10	b414796d-14fc-080e-9ce6-a7162e3e562b	10029977	848
11	b414796d-14fc-080e-9ce6-a7162e3e562b	828	50147299
12	b414796d-14fc-080e-9ce6-a7162e3e562b	8697	50313371
13	b414796d-14fc-080e-9ce6-a7162e3e562b	774	50147257
14	b414796d-14fc-080e-9ce6-a7162e3e562b	899	50256016
15	b414796d-14fc-080e-9ce6-a7162e3e562b	4719	50149554
16	b414796d-14fc-080e-9ce6-a7162e3e562b	50151855	2720
17	b414796d-14fc-080e-9ce6-a7162e3e562b	50147510	139514
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50157894	111583
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50176985	28915
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50151955	1218
