# ts	label	rss_anon_kb	cpu_s	load1	idle_cps	sys_mb	heap_alloc_mb	num_gc	goroutines
1789758150	warmup	379976	12.63	0.29	0.054	365.9	257.0	27	2209
1789758156	mux-tunnels-2-pre	379976	12.92	0.32	0.050	365.9	293.3	27	2268
1789758499	mux-tunnels-2-post	451088	40.44	0.24	0.046	460.2	262.0	76	4394
1789758535	mux-tunnels-2-settled	410848	43.14	0.19	0.072	460.2	186.3	80	4458
1789758554	mux-legs-2-pre	402176	44.22	0.13	0.068	460.2	167.3	81	4440
1789758800	mux-legs-2-post	445260	71.07	0.21	0.108	460.4	246.2	147	4607
1789758836	mux-legs-2-settled	421732	73.26	0.11	0.036	460.4	258.1	149	4636
