# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	2509	5008762
1	f1012467-de9d-09a9-8b49-62a43945c24b	9	12214199
1	legs	49228:95839ad0,f1012467	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	1307	5052661
2	f1012467-de9d-09a9-8b49-62a43945c24b	0	5094958
2	legs	49228:95839ad0,f1012467	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1502	5056698
3	f1012467-de9d-09a9-8b49-62a43945c24b	0	4959764
3	legs	49228:95839ad0,f1012467	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	1492	4994781
4	f1012467-de9d-09a9-8b49-62a43945c24b	0	5021608
4	legs	49228:95839ad0,f1012467	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	1249	8010766
5	f1012467-de9d-09a9-8b49-62a43945c24b	1	4237513
5	legs	49228:95839ad0,f1012467	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10016410	457551
6	f1012467-de9d-09a9-8b49-62a43945c24b	72	422227
6	legs	49228:95839ad0,f1012467	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10016819	487
7	f1012467-de9d-09a9-8b49-62a43945c24b	1	254
7	legs	49228:95839ad0,f1012467	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10016820	562
8	f1012467-de9d-09a9-8b49-62a43945c24b	1	110
8	legs	49228:95839ad0,f1012467	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	10298	26092211
9	f1012467-de9d-09a9-8b49-62a43945c24b	2	46600821
9	legs	49228:95839ad0,f1012467	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	8306	31328565
10	f1012467-de9d-09a9-8b49-62a43945c24b	72	19662851
10	legs	49228:95839ad0,f1012467	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	7771	30585037
11	f1012467-de9d-09a9-8b49-62a43945c24b	96	21103466
11	legs	49228:95839ad0,f1012467	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	7549	29847088
12	f1012467-de9d-09a9-8b49-62a43945c24b	17	20594101
12	legs	49228:95839ad0,f1012467	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	9298	28644409
13	f1012467-de9d-09a9-8b49-62a43945c24b	2	21435813
13	legs	49228:95839ad0,f1012467	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	50081510	456009
14	f1012467-de9d-09a9-8b49-62a43945c24b	80	423535
14	legs	49228:95839ad0,f1012467	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	50079921	922
15	f1012467-de9d-09a9-8b49-62a43945c24b	1	129
15	legs	49228:95839ad0,f1012467	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	222	457605
16	f1012467-de9d-09a9-8b49-62a43945c24b	50081381	423333
16	legs	49228:95839ad0,f1012467	-
# rg src_port before=49228 after=49228 constant
