# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	961	5594779
1	95839ad0-b588-0b1d-8475-45fba6ae993c	18226	5019421
1	legs	49170:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	934	8014335
2	95839ad0-b588-0b1d-8475-45fba6ae993c	20311	2474289
2	legs	49170:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016399	379
3	95839ad0-b588-0b1d-8475-45fba6ae993c	26682	18377
3	legs	49170:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006670	160636
4	95839ad0-b588-0b1d-8475-45fba6ae993c	87680	476403
4	legs	49170:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	103	448
5	95839ad0-b588-0b1d-8475-45fba6ae993c	10225	0
5	legs	49170:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2598	44425795
6	95839ad0-b588-0b1d-8475-45fba6ae993c	2376	5928946
6	legs	49170:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	16240	65621647
7	95839ad0-b588-0b1d-8475-45fba6ae993c	159114	37887954
7	legs	49170:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	27132129	2228
8	95839ad0-b588-0b1d-8475-45fba6ae993c	23136164	319752
8	legs	49170:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	29216626	163283
9	95839ad0-b588-0b1d-8475-45fba6ae993c	20960452	513765
9	legs	49170:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	32518763	4022
10	95839ad0-b588-0b1d-8475-45fba6ae993c	17817235	41982
10	legs	49170:fdab37dd,95839ad0	-
# rg src_port before=49170 after=49170 constant
