# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	14114	30847608
1	95839ad0-b588-0b1d-8475-45fba6ae993c	195	25041973
1	legs	49189:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	20717	34009847
2	95839ad0-b588-0b1d-8475-45fba6ae993c	393	16829103
2	legs	49189:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10267	50274968
3	95839ad0-b588-0b1d-8475-45fba6ae993c	264	462197
3	legs	49189:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1111	50113501
4	95839ad0-b588-0b1d-8475-45fba6ae993c	107	106
4	legs	49189:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	15430	51123597
5	95839ad0-b588-0b1d-8475-45fba6ae993c	102	101
5	legs	49189:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50104974	172119
6	95839ad0-b588-0b1d-8475-45fba6ae993c	125	462662
6	legs	49189:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50116859	24576
7	95839ad0-b588-0b1d-8475-45fba6ae993c	38	37
7	legs	49189:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50123568	100123
8	95839ad0-b588-0b1d-8475-45fba6ae993c	133	463699
8	legs	49189:fdab37dd,95839ad0	-
# rg src_port before=49189 after=49189 constant
