# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	874	8211255
1	95839ad0-b588-0b1d-8475-45fba6ae993c	1	2002075
1	legs	49165:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	998	7944088
2	95839ad0-b588-0b1d-8475-45fba6ae993c	115	2710342
2	legs	49165:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016416	410
3	95839ad0-b588-0b1d-8475-45fba6ae993c	49	336
3	legs	49165:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006615	165140
4	95839ad0-b588-0b1d-8475-45fba6ae993c	4430377	46
4	legs	49165:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3162	45091336
5	95839ad0-b588-0b1d-8475-45fba6ae993c	201	6629617
5	legs	49165:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	9359	35569475
6	95839ad0-b588-0b1d-8475-45fba6ae993c	17	25504601
6	legs	49165:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7497586	5186
7	95839ad0-b588-0b1d-8475-45fba6ae993c	48753418	263
7	legs	49165:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	49042	3492
8	95839ad0-b588-0b1d-8475-45fba6ae993c	50293134	1
8	legs	49165:fdab37dd,95839ad0	-
# rg src_port before=49165 after=49165 constant
