# ts	label	rss_anon_kb	cpu_s	load1	idle_cps	sys_mb	heap_alloc_mb	num_gc	goroutines
1789674860	warmup	404496	14.87	0.15	0.046	418.0	156.6	24	3116
1789674866	mux-tunnels-2-pre	404496	15.16	0.14	0.050	418.0	178.2	24	3125
1789675024	mux-tunnels-2-post	387084	29.00	0.30	0.082	418.3	208.6	52	3943
1789675060	mux-tunnels-2-settled	388236	31.03	0.16	0.094	418.5	276.7	53	4053
1789675096	mux-legs-2-pre	399496	33.16	0.22	0.046	418.9	290.1	55	4027
1789675241	mux-legs-2-post	428280	46.19	0.19	0.096	443.5	190.6	83	4260
1789675278	mux-legs-2-settled	428408	48.36	0.10	0.046	443.7	334.7	84	4333
