# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1363	8010353
1	95839ad0-b588-0b1d-8475-45fba6ae993c	130	5827808
1	legs	49170:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1392	5044680
2	95839ad0-b588-0b1d-8475-45fba6ae993c	1	5365479
2	legs	49170:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5582051	2034
3	95839ad0-b588-0b1d-8475-45fba6ae993c	9019529	239
3	legs	49170:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006599	2176
4	95839ad0-b588-0b1d-8475-45fba6ae993c	581929	1
4	legs	49170:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	9977	2344
5	95839ad0-b588-0b1d-8475-45fba6ae993c	17973783	4139
5	legs	49170:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	8756	60681140
6	95839ad0-b588-0b1d-8475-45fba6ae993c	414	12767070
6	legs	49170:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	11258	38411418
7	95839ad0-b588-0b1d-8475-45fba6ae993c	105	12638251
7	legs	49170:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080364	999
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10	72
8	legs	49170:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080031	160398
9	95839ad0-b588-0b1d-8475-45fba6ae993c	80	480865
9	legs	49170:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079978	1131
10	95839ad0-b588-0b1d-8475-45fba6ae993c	17	16
10	legs	49170:fdab37dd,95839ad0	-
# rg src_port before=49170 after=49170 constant
