# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	106	106
1	59f8374e-c21e-0883-a6c5-44a01248f8b3	106	106
1	95839ad0-b588-0b1d-8475-45fba6ae993c	786	11272034
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	185	10559583
1	f1012467-de9d-09a9-8b49-62a43945c24b	6634	25371873
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3551	7844847
1	legs	49312:fdab37dd,95839ad0 49313:f1012467,ac40965a 49314:59f8374e 49315:fdab37dd 49316:50cdb857 49317:95839ad0 49318:b414796d 49319:2c4ae7a5	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	422	257
2	59f8374e-c21e-0883-a6c5-44a01248f8b3	366	265
2	95839ad0-b588-0b1d-8475-45fba6ae993c	319	26071521
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	203	20989607
2	f1012467-de9d-09a9-8b49-62a43945c24b	14157	21285208
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	8371	10688297
2	legs	49312:fdab37dd,95839ad0 49313:f1012467,ac40965a 49314:59f8374e 49315:fdab37dd 49316:50cdb857 49317:95839ad0 49318:b414796d 49319:2c4ae7a5	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	352	167908
3	59f8374e-c21e-0883-a6c5-44a01248f8b3	249	212
3	95839ad0-b588-0b1d-8475-45fba6ae993c	4602	51625956
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	89	184845
3	f1012467-de9d-09a9-8b49-62a43945c24b	464	445808
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4973	49269158
3	legs	49312:fdab37dd,95839ad0 49313:f1012467,ac40965a 49314:59f8374e 49315:fdab37dd 49316:50cdb857 49317:95839ad0 49318:b414796d 49319:2c4ae7a5	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	291	167952
4	59f8374e-c21e-0883-a6c5-44a01248f8b3	276	244
4	95839ad0-b588-0b1d-8475-45fba6ae993c	6424	82191864
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	81	185500
4	f1012467-de9d-09a9-8b49-62a43945c24b	456	446249
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2165	16571572
4	legs	49312:fdab37dd,95839ad0 49313:f1012467,ac40965a 49314:59f8374e 49315:fdab37dd 49316:50cdb857 49317:95839ad0 49318:b414796d 49319:2c4ae7a5	-
# rg dst_ports before=49312,49313 after=49312,49317 CHANGED
