# row	tp	sent_delta	recv_delta
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	794	10250638
1	legs	ac40965a	-
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	544	10039946
2	legs	ac40965a	-
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	559	10063485
3	legs	ac40965a	-
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	709	10070953
4	legs	ac40965a	-
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	718	10070894
5	legs	ac40965a	-
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016980	70412
6	legs	ac40965a	-
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016359	659
7	legs	ac40965a	-
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	10166276	799
8	legs	ac40965a	-
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	10062459	717
9	legs	ac40965a	-
10	ac40965a-bc99-01e4-a2c9-c26b76db013b	10058511	734
10	legs	ac40965a	-
11	ac40965a-bc99-01e4-a2c9-c26b76db013b	2186	50793650
11	legs	ac40965a	-
12	ac40965a-bc99-01e4-a2c9-c26b76db013b	1812	50461066
12	legs	ac40965a	-
13	ac40965a-bc99-01e4-a2c9-c26b76db013b	2065	50754607
13	legs	ac40965a	-
14	ac40965a-bc99-01e4-a2c9-c26b76db013b	1942	50389610
14	legs	ac40965a	-
15	ac40965a-bc99-01e4-a2c9-c26b76db013b	1803	50391573
15	legs	ac40965a	-
16	ac40965a-bc99-01e4-a2c9-c26b76db013b	223	154162
16	legs	ac40965a	-
17	ac40965a-bc99-01e4-a2c9-c26b76db013b	50145115	1546
17	legs	ac40965a	-
18	ac40965a-bc99-01e4-a2c9-c26b76db013b	50209963	155482
18	legs	ac40965a	-
19	ac40965a-bc99-01e4-a2c9-c26b76db013b	25298967	306196
19	legs	ac40965a	-
20	ac40965a-bc99-01e4-a2c9-c26b76db013b	0	0
20	legs	ac40965a	-
# exit-side 3de424e0-edac-027d-bf49-8012ef60d061 sent_delta=-550969 recv_delta=-706816 over the set
