# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	811	10112842
1	legs	50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	858	10220620
2	legs	50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	819	10141980
3	legs	50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	853	10072835
4	legs	50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	732	10046840
5	legs	50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10098944	700
6	legs	50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10086905	767
7	legs	50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10068214	148970
8	legs	50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10076102	637
9	legs	50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10081169	656
10	legs	50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1296	50097454
11	legs	50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1491	50239648
12	legs	50cdb857	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1515	50098431
13	legs	50cdb857	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1779	50383601
14	legs	50cdb857	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1776	50238816
15	legs	50cdb857	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50243428	151478
16	legs	50cdb857	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50177813	1291
17	legs	50cdb857	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50308746	1305
18	legs	50cdb857	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50173304	151777
19	legs	50cdb857	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50243370	1269
20	legs	50cdb857	-
# exit-side 38288b5a-2d6f-0fe1-b814-9aae4f68de85 sent_delta=301233602 recv_delta=301569836 over the set
