# exit=022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1 local=a5b611278 exit_commit=a5b611278 session=skysocks-client legs=3/3 width=3 rg_port=49175 pins=03f57e7c,0371ab4b,0281a102 legs_desc=stcpr>03f57e7c@fdab37dd;stcpr>0371ab4b@95839ad0;stcpr>0281a102@f1012467 sink=http://127.0.0.1:18080
mux-legs-3-t1	down	10000000	4531955	200	10000000	2.206557	1
mux-legs-3-t2	down	10000000	3858730	200	10000000	2.591530	1
mux-legs-3-t3	down	10000000	4589952	200	10000000	2.178676	1
mux-legs-3-t4	down	10000000	5154694	200	10000000	1.939982	1
mux-legs-3-t5	down	10000000	3507341	200	10000000	2.851166	1
mux-legs-3-t1	up	10000000	4401408	200	10000000	2.272005	1
mux-legs-3-t2	up	10000000	4797778	200	10000000	2.084302	1
mux-legs-3-t3	up	10000000	5008311	200	10000000	1.996686	1
mux-legs-3-t4	up	10000000	2577196	200	10000000	3.880189	1
mux-legs-3-t5	up	10000000	4895610	200	10000000	2.042652	1
mux-legs-3-t1	down	50000000	6756980	200	50000000	7.399759	1
mux-legs-3-t2	down	50000000	7150419	200	50000000	6.992603	1
mux-legs-3-t3	down	50000000	5866174	200	50000000	8.523445	1
mux-legs-3-t4	down	50000000	6295514	200	50000000	7.942167	1
mux-legs-3-t5	down	50000000	7313035	200	50000000	6.837111	1
mux-legs-3-t1	up	50000000	2963247	200	50000000	16.873386	1
mux-legs-3-t2	up	50000000	8262879	200	50000000	6.051165	1
mux-legs-3-t3	up	50000000	8753407	200	50000000	5.712067	1
mux-legs-3-t4	up	50000000	7347001	200	50000000	6.805501	1
mux-legs-3-t5	up	50000000	8051161	200	50000000	6.210287	1
