# ts	label	rss_anon_kb	cpu_s	load1	idle_cps	sys_mb	heap_alloc_mb	num_gc	goroutines
1789709923	warmup	376120	10.96	0.12	0.050	365.8	155.6	20	2185
1789709929	mux-tunnels-2-pre	376120	11.26	0.11	0.048	365.8	181.3	20	2253
1789710224	mux-tunnels-2-post	396996	41.94	0.12	0.050	427.2	286.2	92	4374
1789710260	mux-tunnels-2-settled	398652	44.28	0.21	0.050	427.5	194.6	95	4391
1789710654	mux-spread-3-pre	416064	77.53	0.09	0.080	472.1	292.0	144	4697
1789710840	mux-spread-3-post	434888	100.77	0.32	0.094	492.1	190.1	197	4850
1789710876	mux-spread-3-settled	434888	103.38	0.18	0.060	492.1	303.0	199	4870
