# row	tp	sent_delta	recv_delta
1	b414796d-14fc-080e-9ce6-a7162e3e562b	788	3959065
1	95839ad0-b588-0b1d-8475-45fba6ae993c	884	4080548
1	f1012467-de9d-09a9-8b49-62a43945c24b	569	1979538
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	42
1	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	69	69
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
1	0439767f-e3da-0a99-8255-5f1402d8a019	37	37
1	legs	49157:b414796d 49158:95839ad0 49159:f1012467 49160:fdab37dd 49161:ac40965a 49162:2c4ae7a5 49163:50cdb857 49164:0439767f	-
2	b414796d-14fc-080e-9ce6-a7162e3e562b	680	4080511
2	95839ad0-b588-0b1d-8475-45fba6ae993c	971	5938736
2	f1012467-de9d-09a9-8b49-62a43945c24b	69	69
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2161	2437
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	37
2	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	45	45
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	5	37
2	0439767f-e3da-0a99-8255-5f1402d8a019	69	69
2	legs	49157:b414796d 49158:95839ad0 49159:f1012467 49160:fdab37dd 49161:ac40965a 49162:2c4ae7a5 49163:50cdb857 49164:0439767f	-
3	b414796d-14fc-080e-9ce6-a7162e3e562b	766	4080983
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1229	5938673
3	f1012467-de9d-09a9-8b49-62a43945c24b	13	77
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	69	37
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	69	69
3	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	37	37
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
3	0439767f-e3da-0a99-8255-5f1402d8a019	42	121
3	legs	49157:b414796d 49158:95839ad0 49159:f1012467 49160:fdab37dd 49161:ac40965a 49162:2c4ae7a5 49163:50cdb857 49164:0439767f	-
4	b414796d-14fc-080e-9ce6-a7162e3e562b	857	3959014
4	95839ad0-b588-0b1d-8475-45fba6ae993c	1086	6060130
4	f1012467-de9d-09a9-8b49-62a43945c24b	69	69
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	101	74
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	69	69
4	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	69	69
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	109	109
4	0439767f-e3da-0a99-8255-5f1402d8a019	69	69
4	legs	49157:b414796d 49158:95839ad0 49159:f1012467 49160:fdab37dd 49161:ac40965a 49162:2c4ae7a5 49163:50cdb857 49164:0439767f	-
5	b414796d-14fc-080e-9ce6-a7162e3e562b	963	6060103
5	95839ad0-b588-0b1d-8475-45fba6ae993c	680	3959014
5	f1012467-de9d-09a9-8b49-62a43945c24b	37	37
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	69	74
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	45	45
5	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	37	37
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
5	0439767f-e3da-0a99-8255-5f1402d8a019	37	37
5	legs	49157:b414796d 49158:95839ad0 49159:f1012467 49160:fdab37dd 49161:ac40965a 49162:2c4ae7a5 49163:50cdb857 49164:0439767f	-
6	b414796d-14fc-080e-9ce6-a7162e3e562b	2502134	234137
6	95839ad0-b588-0b1d-8475-45fba6ae993c	5003659	1304
6	f1012467-de9d-09a9-8b49-62a43945c24b	2501771	753
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	74	74
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	37
6	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	69	69
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	32	32
6	0439767f-e3da-0a99-8255-5f1402d8a019	32	5
6	legs	49157:b414796d 49158:95839ad0 49159:f1012467 49160:fdab37dd 49161:ac40965a 49162:2c4ae7a5 49163:50cdb857 49164:0439767f	-
7	b414796d-14fc-080e-9ce6-a7162e3e562b	5003528	1306
7	95839ad0-b588-0b1d-8475-45fba6ae993c	5003627	1430
7	f1012467-de9d-09a9-8b49-62a43945c24b	32	0
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	106	184
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	115
7	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	45	45
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	115
7	0439767f-e3da-0a99-8255-5f1402d8a019	69	53
