# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	498	4201557
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	818	5837720
1	legs	49184:fdab37dd 49185:95839ad0	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	653	5816109
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	351	4201585
2	legs	49184:fdab37dd 49185:95839ad0	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	668	8403082
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	392	1614626
3	legs	49184:fdab37dd 49185:95839ad0	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	695	8403171
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	382	1614594
4	legs	49184:fdab37dd 49185:95839ad0	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	737	8887777
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	377	1614574
5	legs	49184:fdab37dd 49185:95839ad0	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10016812	686
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5	37
6	legs	49184:fdab37dd 49185:95839ad0	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	5	37
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016879	735
7	legs	49184:fdab37dd 49185:95839ad0	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	0	0
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016307	674
8	legs	49184:fdab37dd 49185:95839ad0	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	10016307	649
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	0	0
9	legs	49184:fdab37dd 49185:95839ad0	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	10016770	644
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	0	0
10	legs	49184:fdab37dd 49185:95839ad0	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	1955	21008179
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2598	29111881
11	legs	49184:fdab37dd 49185:95839ad0	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	1444	16806920
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2578	33281146
12	legs	49184:fdab37dd 49185:95839ad0	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	1729	21162563
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2367	29569698
13	legs	49184:fdab37dd 49185:95839ad0	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	1994	24877432
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2077	25209995
14	legs	49184:fdab37dd 49185:95839ad0	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	2310	29079223
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1792	21042081
15	legs	49184:fdab37dd 49185:95839ad0	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	50082347	924
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
16	legs	49184:fdab37dd 49185:95839ad0	-
17	95839ad0-b588-0b1d-8475-45fba6ae993c	50082455	486802
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	69	152922
17	legs	49184:fdab37dd 49185:95839ad0	-
18	95839ad0-b588-0b1d-8475-45fba6ae993c	50079888	1011
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	87	119
18	legs	49184:fdab37dd 49185:95839ad0	-
19	95839ad0-b588-0b1d-8475-45fba6ae993c	106	106
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079920	1076
19	legs	49184:fdab37dd 49185:95839ad0	-
20	95839ad0-b588-0b1d-8475-45fba6ae993c	50079982	487107
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	116	157065
20	legs	49184:fdab37dd 49185:95839ad0	-
# rg dst_ports before=49184,49185 after=49184,49185 constant
