# row	tp	sent_delta	recv_delta
1	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	1149	1620995
1	b414796d-14fc-080e-9ce6-a7162e3e562b	1631	4507696
1	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	1504	4202053
1	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
2	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	978	4201849
2	b414796d-14fc-080e-9ce6-a7162e3e562b	665	1923796
2	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	1045	4201886
2	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
3	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	1009	4230686
3	b414796d-14fc-080e-9ce6-a7162e3e562b	803	4515188
3	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	557	1614631
3	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
4	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	743	1614870
4	b414796d-14fc-080e-9ce6-a7162e3e562b	691	4402513
4	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	1067	4201866
4	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
5	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	1059	1676980
5	b414796d-14fc-080e-9ce6-a7162e3e562b	885	4201811
5	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	1040	4201829
5	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
6	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	37	37
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10016917	329617
6	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	0	0
6	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
7	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	8	8
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10016418	748
7	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	106	106
7	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
8	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	37	37
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10016352	719
8	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	37	37
8	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
9	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	10016550	1325
9	b414796d-14fc-080e-9ce6-a7162e3e562b	291	336930
9	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	164	164
9	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
10	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	77	77
10	b414796d-14fc-080e-9ce6-a7162e3e562b	10016844	783
10	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	101	101
10	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
11	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	3032	12605680
11	b414796d-14fc-080e-9ce6-a7162e3e562b	4022	25570300
11	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	3373	12610669
11	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
12	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	2034	12637808
12	b414796d-14fc-080e-9ce6-a7162e3e562b	3053	33313907
12	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	1035	4201802
12	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
13	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	1718	8453892
13	b414796d-14fc-080e-9ce6-a7162e3e562b	3530	37484213
13	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	1035	4201886
13	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
14	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	1955	8106464
14	b414796d-14fc-080e-9ce6-a7162e3e562b	3750	38171592
14	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	1064	4201754
14	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
15	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	2011	8413239
15	b414796d-14fc-080e-9ce6-a7162e3e562b	3332	37842142
15	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	1139	4201901
15	legs	49164:b414796d 49165:0be8b6f0 49166:dbdffeca	-
16	0be8b6f0-f9d2-0ea4-8063-7ac0961d787e	3030	3030
16	b414796d-14fc-080e-9ce6-a7162e3e562b	4887	3485847
16	dbdffeca-afab-0e0d-b0d5-0404e55c8ecc	50530691	8188
