# ts	label	rss_anon_kb	cpu_s	load1	idle_cps	sys_mb	heap_alloc_mb	num_gc	goroutines
1789700172	warmup	362592	10.25	0.22	0.052	345.8	267.1	18	2025
1789700177	mux-tunnels-2-pre	340396	10.56	0.20	0.054	345.8	144.6	19	2085
1789700436	mux-tunnels-2-post	422964	34.56	0.22	0.054	422.6	245.6	77	4050
1789700472	mux-tunnels-2-settled	404884	36.54	0.32	0.046	422.8	253.6	78	4169
1789700495	mux-legs-2-pre	389768	37.97	0.21	0.046	422.8	219.8	80	4107
1789700658	mux-legs-2-post	417820	57.11	0.41	0.042	423.0	288.5	131	4310
1789700694	mux-legs-2-settled	413032	59.36	0.23	0.088	423.5	269.8	133	4316
