# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	584	10335505
1	95839ad0-b588-0b1d-8475-45fba6ae993c	2403	532246
1	legs	49167:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	490	10240570
2	95839ad0-b588-0b1d-8475-45fba6ae993c	1792	1787
2	legs	49167:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	495	10215129
3	95839ad0-b588-0b1d-8475-45fba6ae993c	109	217
3	legs	49167:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	490	10207679
4	95839ad0-b588-0b1d-8475-45fba6ae993c	0	54
4	legs	49167:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	702	10147819
5	95839ad0-b588-0b1d-8475-45fba6ae993c	59	211
5	legs	49167:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016529	160046
6	95839ad0-b588-0b1d-8475-45fba6ae993c	18805	1748404
6	legs	49167:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10055255	714
7	95839ad0-b588-0b1d-8475-45fba6ae993c	14797	109334
7	legs	49167:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10022159	1090
8	95839ad0-b588-0b1d-8475-45fba6ae993c	2167	262714
8	legs	49167:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10043112	714
9	95839ad0-b588-0b1d-8475-45fba6ae993c	41614	27776
9	legs	49167:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016416	659
10	95839ad0-b588-0b1d-8475-45fba6ae993c	31436	22499
10	legs	49167:fdab37dd,95839ad0	-
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1663	50260059
11	95839ad0-b588-0b1d-8475-45fba6ae993c	117328	608733
11	legs	49167:fdab37dd,95839ad0	-
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	805	50079978
12	95839ad0-b588-0b1d-8475-45fba6ae993c	54108	36290
12	legs	49167:fdab37dd,95839ad0	-
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	926	50238831
13	95839ad0-b588-0b1d-8475-45fba6ae993c	59417	1734542
13	legs	49167:fdab37dd,95839ad0	-
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	872	50085491
14	95839ad0-b588-0b1d-8475-45fba6ae993c	34055	287980
14	legs	49167:fdab37dd,95839ad0	-
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1204	50091092
15	95839ad0-b588-0b1d-8475-45fba6ae993c	55845	36650
15	legs	49167:fdab37dd,95839ad0	-
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082508	159812
16	95839ad0-b588-0b1d-8475-45fba6ae993c	45107	561449
16	legs	49167:fdab37dd,95839ad0	-
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080349	1058
17	95839ad0-b588-0b1d-8475-45fba6ae993c	78589	52392
17	legs	49167:fdab37dd,95839ad0	-
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50145500	1180
18	95839ad0-b588-0b1d-8475-45fba6ae993c	51263	34868
18	legs	49167:fdab37dd,95839ad0	-
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50207560	158108
19	95839ad0-b588-0b1d-8475-45fba6ae993c	42840	1967442
19	legs	49167:fdab37dd,95839ad0	-
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50108674	1730
20	95839ad0-b588-0b1d-8475-45fba6ae993c	16409	289056
20	legs	49167:fdab37dd,95839ad0	-
# rg src_port before=49167 after=49167 constant
