# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3517	1778649
1	b414796d-14fc-080e-9ce6-a7162e3e562b	691	4485902
1	f1012467-de9d-09a9-8b49-62a43945c24b	649	4747037
1	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3235	1632652
2	b414796d-14fc-080e-9ce6-a7162e3e562b	607	4226825
2	f1012467-de9d-09a9-8b49-62a43945c24b	650	4253621
2	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1069	5823183
3	b414796d-14fc-080e-9ce6-a7162e3e562b	634	4201557
3	f1012467-de9d-09a9-8b49-62a43945c24b	74	101
3	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	5418	2321369
4	b414796d-14fc-080e-9ce6-a7162e3e562b	673	4503160
4	f1012467-de9d-09a9-8b49-62a43945c24b	743	4642850
4	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2476	1614923
5	b414796d-14fc-080e-9ce6-a7162e3e562b	610	4201555
5	f1012467-de9d-09a9-8b49-62a43945c24b	715	4408054
5	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	74	37
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10016468	699
6	f1012467-de9d-09a9-8b49-62a43945c24b	8	8
6	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3407	3439
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10016364	699
7	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
7	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	7856	73544
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10016554	314133
8	f1012467-de9d-09a9-8b49-62a43945c24b	121	441251
8	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3802	9578
9	b414796d-14fc-080e-9ce6-a7162e3e562b	10016416	694
9	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
9	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	143
10	b414796d-14fc-080e-9ce6-a7162e3e562b	10016391	681
10	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
10	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	26342	1494
11	b414796d-14fc-080e-9ce6-a7162e3e562b	3713	33682115
11	f1012467-de9d-09a9-8b49-62a43945c24b	2022	17372312
11	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	11757	11288
12	b414796d-14fc-080e-9ce6-a7162e3e562b	3198	29812095
12	f1012467-de9d-09a9-8b49-62a43945c24b	2641	21187488
12	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	4632	9568280
13	b414796d-14fc-080e-9ce6-a7162e3e562b	3799	29098601
13	f1012467-de9d-09a9-8b49-62a43945c24b	1395	12605845
13	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	9815	13338857
14	b414796d-14fc-080e-9ce6-a7162e3e562b	2705	25304449
14	f1012467-de9d-09a9-8b49-62a43945c24b	1392	13066696
14	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	12637	17209028
15	b414796d-14fc-080e-9ce6-a7162e3e562b	2378	20707285
15	f1012467-de9d-09a9-8b49-62a43945c24b	1704	12807520
15	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	193	154018
16	b414796d-14fc-080e-9ce6-a7162e3e562b	50096544	346237
16	f1012467-de9d-09a9-8b49-62a43945c24b	116	442870
16	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	42	96
17	b414796d-14fc-080e-9ce6-a7162e3e562b	50080178	1083
17	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
17	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	22391	156605
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50080807	1093
18	f1012467-de9d-09a9-8b49-62a43945c24b	5	5
18	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	7784	165465
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50080046	351439
19	f1012467-de9d-09a9-8b49-62a43945c24b	108	441946
19	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	470	717960
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50079869	1069
20	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
20	legs	49163:b414796d 49164:50cdb857 49165:f1012467	-
