# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	1007	3728957
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1187	6303298
1	legs	49168:fdab37dd 49169:95839ad0	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	616	3715629
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1025	6303402
2	legs	49168:fdab37dd 49169:95839ad0	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	752	4221158
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1276	6490434
3	legs	49168:fdab37dd 49169:95839ad0	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	577	2101119
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1546	7935796
4	legs	49168:fdab37dd 49169:95839ad0	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	641	2101183
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1515	7943383
5	legs	49168:fdab37dd 49169:95839ad0	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10016386	641
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
6	legs	49168:fdab37dd 49169:95839ad0	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10016438	436964
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
7	legs	49168:fdab37dd 49169:95839ad0	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10016896	718
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	69	69
8	legs	49168:fdab37dd 49169:95839ad0	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	10016448	641
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
9	legs	49168:fdab37dd 49169:95839ad0	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	53	53
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016497	906
10	legs	49168:fdab37dd 49169:95839ad0	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	2171	11030558
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5735	39756093
11	legs	49168:fdab37dd 49169:95839ad0	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	1669	10505824
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5927	39588833
12	legs	49168:fdab37dd 49169:95839ad0	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	3987	26983070
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3472	23112424
13	legs	49168:fdab37dd 49169:95839ad0	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	4226	29416380
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3179	20679097
14	legs	49168:fdab37dd 49169:95839ad0	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	5147	35388132
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2179	14733044
15	legs	49168:fdab37dd 49169:95839ad0	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	50082253	1043
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	114	114
16	legs	49168:fdab37dd 49169:95839ad0	-
17	95839ad0-b588-0b1d-8475-45fba6ae993c	222	507397
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080085	167804
17	legs	49168:fdab37dd 49169:95839ad0	-
18	95839ad0-b588-0b1d-8475-45fba6ae993c	50079913	984
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	77	77
18	legs	49168:fdab37dd 49169:95839ad0	-
19	95839ad0-b588-0b1d-8475-45fba6ae993c	50082404	984
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
19	legs	49168:fdab37dd 49169:95839ad0	-
20	95839ad0-b588-0b1d-8475-45fba6ae993c	106	106
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082478	1128
20	legs	49168:fdab37dd 49169:95839ad0	-
# rg dst_ports before=49168,49169 after=49168,49169 constant
