# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1641	8965918
1	95839ad0-b588-0b1d-8475-45fba6ae993c	115	4971767
1	legs	49170:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1490	7862942
2	95839ad0-b588-0b1d-8475-45fba6ae993c	17	3827197
2	legs	49170:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016807	538
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1	119
3	legs	49170:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4350210	1315
4	95839ad0-b588-0b1d-8475-45fba6ae993c	5862857	0
4	legs	49170:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006641	1236
5	95839ad0-b588-0b1d-8475-45fba6ae993c	105500	45
5	legs	49170:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4479	45124329
6	95839ad0-b588-0b1d-8475-45fba6ae993c	293	5251217
6	legs	49170:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	14215	39059705
7	95839ad0-b588-0b1d-8475-45fba6ae993c	81	36236043
7	legs	49170:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50068866	362516
8	95839ad0-b588-0b1d-8475-45fba6ae993c	11009	65
8	legs	49170:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	9957163	3948
9	95839ad0-b588-0b1d-8475-45fba6ae993c	44603893	1
9	legs	49170:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50129481	162013
10	95839ad0-b588-0b1d-8475-45fba6ae993c	49249	1
10	legs	49170:fdab37dd,95839ad0	-
# rg src_port before=49170 after=49170 constant
