# exit=022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1 local=ba69f8547 exit_commit=ba69f8547 session=skysocks-client legs=5/5 width=5 rg_port=49170 pins=03f57e7c,0371ab4b,0255117b,0281a102,02c48393 legs_desc=stcpr>02c48393@ac40965a;stcpr>0281a102@f1012467;stcpr>03f57e7c@fdab37dd;stcpr>0371ab4b@95839ad0;stcpr>0255117b@50cdb857 sink=http://127.0.0.1:18080
mux-legs-5-t1	down	10000000	2875839	200	10000000	3.477250	1
mux-legs-5-t2	down	10000000	2555160	200	10000000	3.913653	1
mux-legs-5-t3	down	10000000	2607980	200	10000000	3.834389	1
mux-legs-5-t4	down	10000000	3530399	200	10000000	2.832544	1
mux-legs-5-t5	down	10000000	499702	200	10000000	20.011919	1
mux-legs-5-t1	up	10000000	1765580	200	10000000	5.663862	1
mux-legs-5-t2	up	10000000	3191035	200	10000000	3.133783	1
mux-legs-5-t3	up	10000000	3014285	200	10000000	3.317540	1
mux-legs-5-t4	up	10000000	3047977	200	10000000	3.280867	1
mux-legs-5-t5	up	10000000	2975780	200	10000000	3.360467	1
mux-legs-5-t1	down	50000000	1627113	200	50000000	30.729264	1
mux-legs-5-t2	down	50000000	2185238	200	50000000	22.880801	1
mux-legs-5-t3	down	50000000	1861365	200	50000000	26.862001	1
mux-legs-5-t4	down	50000000	1423293	200	50000000	35.129802	1
mux-legs-5-t5	down	50000000	2012016	200	50000000	24.850700	1
mux-legs-5-t1	up	50000000	3704237	200	50000000	13.498059	1
mux-legs-5-t2	up	50000000	5453862	200	50000000	9.167821	1
mux-legs-5-t3	up	50000000	4769719	200	50000000	10.482803	1
mux-legs-5-t4	up	50000000	4947640	200	50000000	10.105833	1
mux-legs-5-t5	up	50000000	4945738	200	50000000	10.109717	1
