# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3067	13640854
1	95839ad0-b588-0b1d-8475-45fba6ae993c	767	3212537
1	legs	49189:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1991	8157410
2	95839ad0-b588-0b1d-8475-45fba6ae993c	17	2301675
2	legs	49189:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016802	471
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1	196
3	legs	49189:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006451	1082
4	95839ad0-b588-0b1d-8475-45fba6ae993c	9888	0
4	legs	49189:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10209	1539
5	95839ad0-b588-0b1d-8475-45fba6ae993c	10170517	8
5	legs	49189:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	9895	39683940
6	95839ad0-b588-0b1d-8475-45fba6ae993c	210	18761195
6	legs	49189:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	14529	28732967
7	95839ad0-b588-0b1d-8475-45fba6ae993c	169	22026268
7	legs	49189:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	39646936	2564
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10501033	63
8	legs	49189:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4329716	164819
9	95839ad0-b588-0b1d-8475-45fba6ae993c	45881488	484649
9	legs	49189:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50163093	3238
10	95839ad0-b588-0b1d-8475-45fba6ae993c	50547	17
10	legs	49189:fdab37dd,95839ad0	-
# rg src_port before=49189 after=49189 constant
