# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10514	5821285
1	b414796d-14fc-080e-9ce6-a7162e3e562b	14302	4223115
1	legs	49158:b414796d 49159:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2348	1615196
2	b414796d-14fc-080e-9ce6-a7162e3e562b	2890	8473195
2	legs	49158:b414796d 49159:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	5312	1635683
3	b414796d-14fc-080e-9ce6-a7162e3e562b	8797	8465794
3	legs	49158:b414796d 49159:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	5412	1638199
4	b414796d-14fc-080e-9ce6-a7162e3e562b	12377	8469483
4	legs	49158:b414796d 49159:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	7420	1676353
5	b414796d-14fc-080e-9ce6-a7162e3e562b	10058	8500170
5	legs	49158:b414796d 49159:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	5559	24251
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10025097	6010
6	legs	49158:b414796d 49159:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	4004	121166
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10058941	204085
7	legs	49158:b414796d 49159:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10021544	3029
8	legs	49158:b414796d 49159:50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	5071	3400
9	b414796d-14fc-080e-9ce6-a7162e3e562b	10061615	9453
9	legs	49158:b414796d 49159:50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1965	4936
10	b414796d-14fc-080e-9ce6-a7162e3e562b	10022360	5489
10	legs	49158:b414796d 49159:50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	17239	12364768
11	b414796d-14fc-080e-9ce6-a7162e3e562b	13756	37861156
11	legs	49158:b414796d 49159:50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	16583	16913202
12	b414796d-14fc-080e-9ce6-a7162e3e562b	16847	33415719
12	legs	49158:b414796d 49159:50cdb857	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	15577	16649902
13	b414796d-14fc-080e-9ce6-a7162e3e562b	15307	33655672
13	legs	49158:b414796d 49159:50cdb857	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1514	16474895
14	b414796d-14fc-080e-9ce6-a7162e3e562b	12580	33647072
14	legs	49158:b414796d 49159:50cdb857	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	6915	16478468
15	b414796d-14fc-080e-9ce6-a7162e3e562b	21863	34021370
15	legs	49158:b414796d 49159:50cdb857	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	22754	179103
16	b414796d-14fc-080e-9ce6-a7162e3e562b	50158567	12514
16	legs	49158:b414796d 49159:50cdb857	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	4501	55132
17	b414796d-14fc-080e-9ce6-a7162e3e562b	50098416	13117
17	legs	49158:b414796d 49159:50cdb857	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	14016	7690
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50089903	7288
18	legs	49158:b414796d 49159:50cdb857	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10300	46790
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50099276	186691
19	legs	49158:b414796d 49159:50cdb857	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	9554	10345
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50093104	7937
20	legs	49158:b414796d 49159:50cdb857	-
