# row	tp	sent_delta	recv_delta
1	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	270	2592942
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	566	493673
1	95839ad0-b588-0b1d-8475-45fba6ae993c	210	3934866
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	836	2285248
1	f1012467-de9d-09a9-8b49-62a43945c24b	72	1986806
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	650	1013259
1	legs	49176:fdab37dd,95839ad0 49177:50cdb857,f1012467 49178:ac40965a,2c4ae7a5	-
2	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	365	5292146
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	442	47
2	95839ad0-b588-0b1d-8475-45fba6ae993c	293	1600545
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	611	1382268
2	f1012467-de9d-09a9-8b49-62a43945c24b	6	1641899
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	897	3348258
2	legs	49176:fdab37dd,95839ad0 49177:50cdb857,f1012467 49178:ac40965a,2c4ae7a5	-
3	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	207	3029848
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	558	111
3	95839ad0-b588-0b1d-8475-45fba6ae993c	211	4320893
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	513	328320
3	f1012467-de9d-09a9-8b49-62a43945c24b	70	4242332
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	697	4249
3	legs	49176:fdab37dd,95839ad0 49177:50cdb857,f1012467 49178:ac40965a,2c4ae7a5	-
4	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	79	3545870
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	514	988014
4	95839ad0-b588-0b1d-8475-45fba6ae993c	218	3583297
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	1049	4483785
4	f1012467-de9d-09a9-8b49-62a43945c24b	476	1298571
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	785	1390500
4	legs	49176:fdab37dd,95839ad0 49177:50cdb857,f1012467 49178:ac40965a,2c4ae7a5	-
5	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	1	33
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	825	131229
5	95839ad0-b588-0b1d-8475-45fba6ae993c	277	1838101
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	10	37
5	f1012467-de9d-09a9-8b49-62a43945c24b	493	5713968
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	929	2610924
5	legs	49176:fdab37dd,95839ad0 49177:50cdb857,f1012467 49178:ac40965a,2c4ae7a5	-
6	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	1	1
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	56	56
6	95839ad0-b588-0b1d-8475-45fba6ae993c	164101	232
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	90	85
6	f1012467-de9d-09a9-8b49-62a43945c24b	17	49
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016374	711
6	legs	49176:fdab37dd,95839ad0 49177:50cdb857,f1012467 49178:ac40965a,2c4ae7a5	-
7	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	72	199576
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	71	162710
7	95839ad0-b588-0b1d-8475-45fba6ae993c	200748	500940
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	32	180379
7	f1012467-de9d-09a9-8b49-62a43945c24b	2344	2434
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006671	1303
7	legs	49176:fdab37dd,95839ad0 49177:50cdb857,f1012467 49178:ac40965a,2c4ae7a5	-
8	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	1	1
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	48	16
8	95839ad0-b588-0b1d-8475-45fba6ae993c	19124006	17
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	0	0
8	f1012467-de9d-09a9-8b49-62a43945c24b	7391	6816
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10777	1145
8	legs	49176:fdab37dd,95839ad0 49177:50cdb857,f1012467 49178:ac40965a,2c4ae7a5	-
9	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	33	57
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	45	13
9	95839ad0-b588-0b1d-8475-45fba6ae993c	108445	126
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	93	61
9	f1012467-de9d-09a9-8b49-62a43945c24b	154	4248
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006533	164370
