# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	11149767	3314
1	b414796d-14fc-080e-9ce6-a7162e3e562b	38154	166079
1	f1012467-de9d-09a9-8b49-62a43945c24b	5254	4998
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50030954	7239
1	legs	49185:fdab37dd 49189:b414796d 49190:f1012467 49191:2c4ae7a5 49192:ac40965a 49193:50cdb857 49194:95839ad0	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	92	114
2	b414796d-14fc-080e-9ce6-a7162e3e562b	16818229	476905
2	f1012467-de9d-09a9-8b49-62a43945c24b	1242	1598446
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	33243321	164178
2	legs	49185:fdab37dd 49189:b414796d 49190:f1012467 49191:2c4ae7a5 49192:ac40965a 49193:50cdb857 49195:83e88e2a	-
# rg dst_ports before=49185,49186,49187,49189,49190 after=49196,49197,49198,49199,49200,49201 CHANGED
