# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	822	10208358
1	legs	fdab37dd	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	425	10016362
2	legs	fdab37dd	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	489	10016431
3	legs	fdab37dd	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	534	10016414
4	legs	fdab37dd	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	462	10016446
5	legs	fdab37dd	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016401	796
6	legs	fdab37dd	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10017188	735
7	legs	fdab37dd	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016396	726
8	legs	fdab37dd	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016458	160955
9	legs	fdab37dd	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016428	743
10	legs	fdab37dd	-
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	780	50080015
11	legs	fdab37dd	-
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	837	50080119
12	legs	fdab37dd	-
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	760	50079958
13	legs	fdab37dd	-
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	829	50241747
14	legs	fdab37dd	-
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	775	50080015
15	legs	fdab37dd	-
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080740	964
16	legs	fdab37dd	-
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079903	944
17	legs	fdab37dd	-
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080508	163094
18	legs	fdab37dd	-
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082463	1008
19	legs	fdab37dd	-
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079916	942
20	legs	fdab37dd	-
# exit-side 7420f415-abd5-014f-bc55-e6132477485f sent_delta=300635063 recv_delta=303289172 over the set
