# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	668	10016409
1	legs	95839ad0	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	430	10016414
2	legs	95839ad0	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	489	10016357
3	legs	95839ad0	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	554	10016414
4	legs	95839ad0	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	559	10016409
5	legs	95839ad0	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10016460	950
6	legs	95839ad0	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10016864	696
7	legs	95839ad0	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10016755	681
8	legs	95839ad0	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	10016359	629
9	legs	95839ad0	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	10016359	614
10	legs	95839ad0	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	852	50080104
11	legs	95839ad0	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	944	50542970
12	legs	95839ad0	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	827	50080015
13	legs	95839ad0	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	842	50080099
14	legs	95839ad0	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	800	50080015
15	legs	95839ad0	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	50082463	1013
16	legs	95839ad0	-
17	95839ad0-b588-0b1d-8475-45fba6ae993c	50138081	503172
17	legs	95839ad0	-
18	95839ad0-b588-0b1d-8475-45fba6ae993c	50082548	502725
18	legs	95839ad0	-
19	95839ad0-b588-0b1d-8475-45fba6ae993c	50079903	939
19	legs	95839ad0	-
20	95839ad0-b588-0b1d-8475-45fba6ae993c	50082436	1008
20	legs	95839ad0	-
# exit-side dc5330cf-5d85-0b70-88e9-e4ab169d17fd sent_delta=300491270 recv_delta=300555242 over the set
