# row	tp	sent_delta	recv_delta
1	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	683	10016414
1	legs	2c4ae7a5	-
2	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	435	10016409
2	legs	2c4ae7a5	-
3	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	472	10016409
3	legs	2c4ae7a5	-
4	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	487	10016414
4	legs	2c4ae7a5	-
5	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	613	10208205
5	legs	2c4ae7a5	-
6	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10016448	711
6	legs	2c4ae7a5	-
7	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10016391	671
7	legs	2c4ae7a5	-
8	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10016359	644
8	legs	2c4ae7a5	-
9	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10016396	746
9	legs	2c4ae7a5	-
10	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10016532	192506
10	legs	2c4ae7a5	-
11	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	900	50080060
11	legs	2c4ae7a5	-
12	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	899	50080022
12	legs	2c4ae7a5	-
13	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	1013	50270846
13	legs	2c4ae7a5	-
14	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	852	50080052
14	legs	2c4ae7a5	-
15	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	904	50080079
15	legs	2c4ae7a5	-
16	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50083007	569156
16	legs	2c4ae7a5	-
17	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50079962	1096
17	legs	2c4ae7a5	-
18	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50079898	969
18	legs	2c4ae7a5	-
19	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50082495	190723
19	legs	2c4ae7a5	-
20	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50079972	996
20	legs	2c4ae7a5	-
# exit-side d0b47ec2-f051-0fc7-b194-f81e98f33f8e sent_delta=300493509 recv_delta=300495878 over the set
