# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1427	8147856
1	95839ad0-b588-0b1d-8475-45fba6ae993c	229	2003982
1	legs	49329:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2288	7060599
2	95839ad0-b588-0b1d-8475-45fba6ae993c	102	3216462
2	legs	49329:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016852	582
3	95839ad0-b588-0b1d-8475-45fba6ae993c	101	217
3	legs	49329:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006909	1505
4	95839ad0-b588-0b1d-8475-45fba6ae993c	141848	8
4	legs	49329:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	6094	42818893
5	95839ad0-b588-0b1d-8475-45fba6ae993c	417	7458007
5	legs	49329:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5613	35820745
6	95839ad0-b588-0b1d-8475-45fba6ae993c	412	15673934
6	legs	49329:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080379	162148
7	95839ad0-b588-0b1d-8475-45fba6ae993c	621	470655
7	legs	49329:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079888	996
8	95839ad0-b588-0b1d-8475-45fba6ae993c	75	74
8	legs	49329:fdab37dd,95839ad0	-
# rg src_port before=49329 after=49329 constant
