# row	tp	sent_delta	recv_delta
1	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	37	101
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
1	7aeb822f-eace-0363-8eee-3092e5a4a504	69	69
1	95839ad0-b588-0b1d-8475-45fba6ae993c	547	1614547
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	37
1	b414796d-14fc-080e-9ce6-a7162e3e562b	47172	8436930
1	f1012467-de9d-09a9-8b49-62a43945c24b	175	170
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	108	37
1	legs	49173:b414796d 49174:95839ad0 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857	-
2	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	69	69
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
2	7aeb822f-eace-0363-8eee-3092e5a4a504	69	69
2	95839ad0-b588-0b1d-8475-45fba6ae993c	619	4201715
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	69	69
2	b414796d-14fc-080e-9ce6-a7162e3e562b	39786	5844888
2	f1012467-de9d-09a9-8b49-62a43945c24b	4755	4945
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	77	77
2	legs	49173:b414796d 49174:95839ad0 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857	-
3	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	32	32
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	45	45
3	7aeb822f-eace-0363-8eee-3092e5a4a504	37	37
3	95839ad0-b588-0b1d-8475-45fba6ae993c	37	37
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	37
3	b414796d-14fc-080e-9ce6-a7162e3e562b	30395	5837842
3	f1012467-de9d-09a9-8b49-62a43945c24b	683	4201594
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
3	legs	49173:b414796d 49174:95839ad0 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857	-
4	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	185	4252
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	82	146
4	7aeb822f-eace-0363-8eee-3092e5a4a504	82	146
4	95839ad0-b588-0b1d-8475-45fba6ae993c	222	473846
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	203	175767
4	b414796d-14fc-080e-9ce6-a7162e3e562b	10103303	735998
4	f1012467-de9d-09a9-8b49-62a43945c24b	3572	436837
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	185	159730
4	legs	49173:b414796d 49174:95839ad0 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857	-
5	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	69	69
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
5	7aeb822f-eace-0363-8eee-3092e5a4a504	77	77
5	95839ad0-b588-0b1d-8475-45fba6ae993c	10016876	750
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	5	69
5	b414796d-14fc-080e-9ce6-a7162e3e562b	45081	31892
5	f1012467-de9d-09a9-8b49-62a43945c24b	6069	5106
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37	37
5	legs	49173:b414796d 49174:95839ad0 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857	-
6	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	69	69
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
6	7aeb822f-eace-0363-8eee-3092e5a4a504	37	37
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10016807	681
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	37	37
6	b414796d-14fc-080e-9ce6-a7162e3e562b	43962	29148
6	f1012467-de9d-09a9-8b49-62a43945c24b	7709	44934
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5	5
6	legs	49173:b414796d 49174:95839ad0 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857	-
7	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	288	192448
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	864	168245
7	7aeb822f-eace-0363-8eee-3092e5a4a504	212	212
7	95839ad0-b588-0b1d-8475-45fba6ae993c	1325	8876880
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	283	177099
7	b414796d-14fc-080e-9ce6-a7162e3e562b	111487	42167542
7	f1012467-de9d-09a9-8b49-62a43945c24b	5083	440042
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	323	159846
7	legs	49173:b414796d 49174:95839ad0 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857	-
8	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	222	193194
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	254	164681
8	7aeb822f-eace-0363-8eee-3092e5a4a504	183	183
8	95839ad0-b588-0b1d-8475-45fba6ae993c	1387	2415
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	230	178816
8	b414796d-14fc-080e-9ce6-a7162e3e562b	33799	29854196
8	f1012467-de9d-09a9-8b49-62a43945c24b	757	4700415
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1966	16998837
8	legs	49173:b414796d 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857 49182:95839ad0	-
9	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	193	257
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	170	106
9	7aeb822f-eace-0363-8eee-3092e5a4a504	180	180
9	95839ad0-b588-0b1d-8475-45fba6ae993c	856	4201798
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	212	180
9	b414796d-14fc-080e-9ce6-a7162e3e562b	3040	33616403
9	f1012467-de9d-09a9-8b49-62a43945c24b	5431	8023
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1205	12272640
9	legs	49173:b414796d 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857 49182:95839ad0	-
10	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	187	193420
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	323	164195
10	7aeb822f-eace-0363-8eee-3092e5a4a504	207	143
10	95839ad0-b588-0b1d-8475-45fba6ae993c	276	212
10	ac40965a-bc99-01e4-a2c9-c26b76db013b	239	175
10	b414796d-14fc-080e-9ce6-a7162e3e562b	27253	24564
10	f1012467-de9d-09a9-8b49-62a43945c24b	7324	7009
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079996	1121
10	legs	49173:b414796d 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857 49182:95839ad0	-
11	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	180	5
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	180	164096
11	7aeb822f-eace-0363-8eee-3092e5a4a504	109	77
11	95839ad0-b588-0b1d-8475-45fba6ae993c	119	119
11	ac40965a-bc99-01e4-a2c9-c26b76db013b	193	178077
11	b414796d-14fc-080e-9ce6-a7162e3e562b	35237	617922
11	f1012467-de9d-09a9-8b49-62a43945c24b	291	434353
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080004	159190
11	legs	49173:b414796d 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857 49182:95839ad0	-
12	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	69	191524
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	106	106
12	7aeb822f-eace-0363-8eee-3092e5a4a504	50	114
12	95839ad0-b588-0b1d-8475-45fba6ae993c	50079836	1046
12	ac40965a-bc99-01e4-a2c9-c26b76db013b	101	69
12	b414796d-14fc-080e-9ce6-a7162e3e562b	47584	43703
12	f1012467-de9d-09a9-8b49-62a43945c24b	9540	7267
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	74	74
12	legs	49173:b414796d 49175:f1012467 49176:fdab37dd 49178:ac40965a 49179:2c4ae7a5 49180:7aeb822f 49181:50cdb857 49182:95839ad0	-
# rg dst_ports settled=49173,49174,49175,49176,49178,49179,49180,49181 after_cut=49173,49174,49175,49176,49178,49179,49180,49181 end=49173,49175,49176,49178,49179,49180,49181,49182
