# exit=022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1 local=a6a42506f exit_commit=a6a42506f session=skysocks-client legs=2/2 width=2 rg_port=49176 route_groups=1 active=1 standby=0 pins=03f57e7c,0371ab4b legs_desc=stcpr>03f57e7c@fdab37dd;stcpr>0371ab4b@95839ad0 sink=http://127.0.0.1:18080
mux-legs-2-t1	down	10000000	2086821	200	10000000	4.791982	1
mux-legs-2-t2	down	10000000	3517787	200	10000000	2.842699	1
mux-legs-2-t1	up	10000000	4735110	200	10000000	2.111887	1
mux-legs-2-t2	up	10000000	7206568	200	10000000	1.387629	1
mux-legs-2-t3	up	10000000	4729120	200	10000000	2.114564	1
mux-legs-2-t1	down	50000000	4573740	200	50000000	10.931976	1
mux-legs-2-t2	down	50000000	4378804	200	50000000	11.418649	1
mux-legs-2-t1	up	50000000	8894095	200	50000000	5.621710	1
mux-legs-2-t2	up	50000000	8726247	200	50000000	5.729846	1
mux-legs-2-t3	up	50000000	8891017	200	50000000	5.623656	1
