# mux-standby-8 — per-row leg shares, forward = client->exit, reverse = exit->client
# note	carrier.tsv counts a TRANSPORT, not a route group: a transport another group or app also rides counts that traffic here too
# note	latency_ms is the end-of-set legs.json snapshot, not the latency measured on the row
# note	shares and verdicts are computed over the legs that carried the payload: every leg of an ACTIVE group, plus any leg holding >= 1 % of the payload-direction bytes of the row (a mid-set promotion the set-start role does not yet show); the rest are listed with their bytes and a "-" share
# note	some legs are in scope on bytes alone: their group reads "standby" in the set-start legs.json but they carried >= 1 % of the payload of a row
# note	rev_bytes/rev_share on 10 row(s) are the EXIT's OWN per-leg sent_bytes deltas (rev_basis exit-sent) — the reverse direction measured at the SENDING end
# note	rev_bytes/rev_share on 10 row(s) are the local recv_delta (rev_basis local-recv): the exit's sent_bytes needs a per-row EXIT_SNAP run against an exit that reports the per-leg byte counters, and either the snapshots or the counters were absent
# row	label	dir	size	leg	rg	role	scope	hops	carrier	latency_ms	remote_pk	fwd_bytes	rev_bytes	fwd_share	rev_share	rev_basis	exit_tp	exit_standby	exit_retx	exit_ack_ms	exit_sent_bytes	exit_recv_bytes
1	mux-standby-8-t1	down	10000000	b414796d	49179	active	in	b414796d>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	135.61	022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	1224	6060232	48.9%	57.2%	local-recv	b414796d	no	0	497.06	6262386	2562
1	mux-standby-8-t1	down	10000000	f1012467	49180	active	in	f1012467>0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb;57c570d9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	133.19714	0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb	1167	4376794	46.6%	41.3%	local-recv	57c570d9	no	1	1277.57	4161564	2444
1	mux-standby-8-t1	down	10000000	fdab37dd	49181	standby	in	fdab37dd>03f57e7cf26c0764c5ab659a606add056ddf8bfad4f5bc7e8613cad05e5f228adf;7420f415>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	151.485306	03f57e7cf26c0764c5ab659a606add056ddf8bfad4f5bc7e8613cad05e5f228adf	113	148886	4.5%	1.4%	local-recv	7420f415	no	3	255.29	992	960
1	mux-standby-8-t1	down	10000000	95839ad0	49182	standby	out	95839ad0>0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13;dc5330cf>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	32.087627	0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13	143	138	-	-	local-recv	dc5330cf	no	2	231.75	928	928
1	mux-standby-8-t1	down	10000000	2c4ae7a5	49183	standby	out	2c4ae7a5>02a2d4c346dabd165fd555dfdba4a7f4d18786fe7e055e562397cd5102bdd7f8dd;d0b47ec2>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	275.655926	02a2d4c346dabd165fd555dfdba4a7f4d18786fe7e055e562397cd5102bdd7f8dd	69	69	-	-	local-recv	d0b47ec2	no	1	483.12	768	736
1	mux-standby-8-t1	down	10000000	ac40965a	49184	standby	out	ac40965a>02c483938539bd7820f72e48ed6056bab68e221e1108d23965a2903221495e4af7;3de424e0>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	225.478404	02c483938539bd7820f72e48ed6056bab68e221e1108d23965a2903221495e4af7	101	69	-	-	local-recv	3de424e0	no	1	506.32	704	672
1	mux-standby-8-t1	down	10000000	d33d56d2	49187	standby	out	d33d56d2>023254178cd0249c59ff12525bb45e26b1ed3e571c18556dfe05ceeefacf07c62a;000864b9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	11243.944134	023254178cd0249c59ff12525bb45e26b1ed3e571c18556dfe05ceeefacf07c62a	106	106	-	-	local-recv	000864b9	no	2	904.5	320	352
1	mux-standby-8-t1	down	10000000	4889f2b3	49188	standby	out	4889f2b3>0359d4460b5ccdae73b620c047696ca4ea505a0c7c5b7738503a57c33352b903e9;7af71b8f>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	11413.728999	0359d4460b5ccdae73b620c047696ca4ea505a0c7c5b7738503a57c33352b903e9	106	101	-	-	local-recv	7af71b8f	no	3	2937.15	416	448
2	mux-standby-8-t2	down	10000000	b414796d	49179	active	in	b414796d>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	135.61	022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	2598	4080609	61.3%	40.6%	exit-sent	b414796d	no	0	804.31	10342995	3482
2	mux-standby-8-t2	down	10000000	f1012467	49180	active	in	f1012467>0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb;57c570d9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	133.19714	0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb	1027	3959090	24.2%	39.4%	exit-sent	57c570d9	no	1	1245.54	8120654	3524
