# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	1412	2957769
1	f1012467-de9d-09a9-8b49-62a43945c24b	0	7058761
1	legs	49159:95839ad0,f1012467	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	1234	5349985
2	f1012467-de9d-09a9-8b49-62a43945c24b	35	4667896
2	legs	49159:95839ad0,f1012467	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1098	5713361
3	f1012467-de9d-09a9-8b49-62a43945c24b	0	4303248
3	legs	49159:95839ad0,f1012467	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	1100	8039280
4	f1012467-de9d-09a9-8b49-62a43945c24b	0	1977114
4	legs	49159:95839ad0,f1012467	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	865	7292399
5	f1012467-de9d-09a9-8b49-62a43945c24b	17	2724139
5	legs	49159:95839ad0,f1012467	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10016468	570
6	f1012467-de9d-09a9-8b49-62a43945c24b	1	181
6	legs	49159:95839ad0,f1012467	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10016852	411
7	f1012467-de9d-09a9-8b49-62a43945c24b	0	287
7	legs	49159:95839ad0,f1012467	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10016508	698
8	f1012467-de9d-09a9-8b49-62a43945c24b	9	86
8	legs	49159:95839ad0,f1012467	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	3755	44073952
9	f1012467-de9d-09a9-8b49-62a43945c24b	1	6104457
9	legs	49159:95839ad0,f1012467	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	6082	39208925
10	f1012467-de9d-09a9-8b49-62a43945c24b	1	10904089
10	legs	49159:95839ad0,f1012467	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	5608	38700604
11	f1012467-de9d-09a9-8b49-62a43945c24b	615	12246053
11	legs	49159:95839ad0,f1012467	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	4257	36820631
12	f1012467-de9d-09a9-8b49-62a43945c24b	1	13259365
12	legs	49159:95839ad0,f1012467	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	4758	37330470
13	f1012467-de9d-09a9-8b49-62a43945c24b	17	12913529
13	legs	49159:95839ad0,f1012467	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	50080426	1006
14	f1012467-de9d-09a9-8b49-62a43945c24b	1	97
14	legs	49159:95839ad0,f1012467	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	50080121	1099
15	f1012467-de9d-09a9-8b49-62a43945c24b	33	161
15	legs	49159:95839ad0,f1012467	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	50080335	445746
16	f1012467-de9d-09a9-8b49-62a43945c24b	91	417101
16	legs	49159:95839ad0,f1012467	-
# rg src_port before=49159 after=49159 constant
