# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	833	1051065
1	b414796d-14fc-080e-9ce6-a7162e3e562b	4503	9048321
1	legs	49175:b414796d 49176:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1063	1244358
2	b414796d-14fc-080e-9ce6-a7162e3e562b	4162	9428134
2	legs	49175:b414796d 49176:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	14891	2156004
3	b414796d-14fc-080e-9ce6-a7162e3e562b	5642	8148460
3	legs	49175:b414796d 49176:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	82	82
4	b414796d-14fc-080e-9ce6-a7162e3e562b	10049627	70447
4	legs	49175:b414796d 49176:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	101	69
5	b414796d-14fc-080e-9ce6-a7162e3e562b	10049152	734
5	legs	49175:b414796d 49176:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	4686	4948
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10075880	734
6	legs	49175:b414796d 49176:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	24223	8655960
7	b414796d-14fc-080e-9ce6-a7162e3e562b	18244	43372761
7	legs	49175:b414796d 49176:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	14605	11634346
8	b414796d-14fc-080e-9ce6-a7162e3e562b	18779	39577987
8	legs	49175:b414796d 49176:50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	15415	6662217
9	b414796d-14fc-080e-9ce6-a7162e3e562b	18381	44433804
9	legs	49175:b414796d 49176:50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
10	b414796d-14fc-080e-9ce6-a7162e3e562b	50112726	1224
10	legs	49175:b414796d 49176:50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	4809	5012
11	b414796d-14fc-080e-9ce6-a7162e3e562b	50112890	2586
11	legs	49175:b414796d 49176:50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	79	106
12	b414796d-14fc-080e-9ce6-a7162e3e562b	50113216	1268
12	legs	49175:b414796d 49176:50cdb857	-
