# row	tp	sent_delta	recv_delta
1	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	239	143
1	6cb2bbf7-d849-0254-9941-88707e107646	185	207
1	7aeb822f-eace-0363-8eee-3092e5a4a504	215	183
1	95839ad0-b588-0b1d-8475-45fba6ae993c	505	13989724
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	285	9158641
1	f1012467-de9d-09a9-8b49-62a43945c24b	7320	32800759
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7008	8377265
1	legs	49281:fdab37dd,95839ad0 49282:f1012467,ac40965a 49283:fdab37dd 49284:2c4ae7a5 49285:7aeb822f 49286:ac40965a 49287:6cb2bbf7 49288:f1012467	-
2	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	106	170
2	6cb2bbf7-d849-0254-9941-88707e107646	141	114
2	7aeb822f-eace-0363-8eee-3092e5a4a504	143	170
2	95839ad0-b588-0b1d-8475-45fba6ae993c	184	9957220
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	149	3481476
2	f1012467-de9d-09a9-8b49-62a43945c24b	3659	15599532
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5519	23674905
2	legs	49281:fdab37dd,95839ad0 49282:f1012467,ac40965a 49283:fdab37dd 49284:2c4ae7a5 49285:7aeb822f 49286:ac40965a 49287:6cb2bbf7 49288:f1012467	-
3	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	288	212
3	6cb2bbf7-d849-0254-9941-88707e107646	190	249
3	7aeb822f-eace-0363-8eee-3092e5a4a504	225	225
3	95839ad0-b588-0b1d-8475-45fba6ae993c	653	35892561
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	365	10085164
3	f1012467-de9d-09a9-8b49-62a43945c24b	8962	33942898
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	14512	35914963
3	legs	49281:fdab37dd,95839ad0 49282:f1012467,ac40965a 49283:fdab37dd 49284:2c4ae7a5 49285:7aeb822f 49286:ac40965a 49287:6cb2bbf7 49288:f1012467	-
4	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	180	193333
4	6cb2bbf7-d849-0254-9941-88707e107646	175	180
4	7aeb822f-eace-0363-8eee-3092e5a4a504	143	143
4	95839ad0-b588-0b1d-8475-45fba6ae993c	2	0
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	169	167
4	f1012467-de9d-09a9-8b49-62a43945c24b	5077	57234495
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3931	42965265
4	legs	49281:fdab37dd,95839ad0 49282:f1012467,ac40965a 49283:fdab37dd 49284:2c4ae7a5 49285:7aeb822f 49286:ac40965a 49287:6cb2bbf7 49288:f1012467	-
# rg dst_ports before=49281,49282 after=49281,49282 constant
