# exit=022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1 local=f8b1aa232 exit_commit=f8b1aa232 session=skysocks-client legs=2/2 width=2 rg_port=49226 route_groups=1 active=1 standby=0 pins=0371ab4b,0281a102 legs_desc=stcpr>0371ab4b@95839ad0;stcpr>0281a102@f1012467 sink=http://127.0.0.1:18080
mux-legs-2-t1	down	10000000	5141269	200	10000000	1.945050	1
mux-legs-2-t2	down	10000000	5519851	200	10000000	1.811646	1
mux-legs-2-t3	down	10000000	5511378	200	10000000	1.814432	1
mux-legs-2-t4	down	10000000	1667121	200	10000000	5.998367	1
mux-legs-2-t5	down	10000000	2770847	200	10000000	3.609008	1
mux-legs-2-t1	up	10000000	3939785	200	10000000	2.538213	1
mux-legs-2-t2	up	10000000	5933999	200	10000000	1.685208	1
mux-legs-2-t3	up	10000000	5490074	200	10000000	1.821477	1
mux-legs-2-t1	down	50000000	5965655	200	50000000	8.381313	1
mux-legs-2-t2	down	50000000	7234714	200	50000000	6.911127	1
mux-legs-2-t3	down	50000000	7387903	200	50000000	6.767824	1
mux-legs-2-t4	down	50000000	6520423	200	50000000	7.668217	1
mux-legs-2-t5	down	50000000	8564161	200	50000000	5.838288	1
mux-legs-2-t1	up	50000000	9304472	200	50000000	5.373766	1
mux-legs-2-t2	up	50000000	9445951	200	50000000	5.293278	1
mux-legs-2-t3	up	50000000	9573364	200	50000000	5.222830	1
