# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	1348	4830716
1	f1012467-de9d-09a9-8b49-62a43945c24b	8	5645070
1	legs	49226:95839ad0,f1012467	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	1563	4668530
2	f1012467-de9d-09a9-8b49-62a43945c24b	8	5413673
2	legs	49226:95839ad0,f1012467	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1928	5127743
3	f1012467-de9d-09a9-8b49-62a43945c24b	71	5328528
3	legs	49226:95839ad0,f1012467	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	3465	4668453
4	f1012467-de9d-09a9-8b49-62a43945c24b	1	5774665
4	legs	49226:95839ad0,f1012467	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	1885	2815540
5	f1012467-de9d-09a9-8b49-62a43945c24b	1	7219257
5	legs	49226:95839ad0,f1012467	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10017256	426
6	f1012467-de9d-09a9-8b49-62a43945c24b	1	258
6	legs	49226:95839ad0,f1012467	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10017434	629
7	f1012467-de9d-09a9-8b49-62a43945c24b	1	55
7	legs	49226:95839ad0,f1012467	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10017399	435
8	f1012467-de9d-09a9-8b49-62a43945c24b	1	254
8	legs	49226:95839ad0,f1012467	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	6611	43683919
9	f1012467-de9d-09a9-8b49-62a43945c24b	80	7319037
9	legs	49226:95839ad0,f1012467	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	7876	34112093
10	f1012467-de9d-09a9-8b49-62a43945c24b	17	15968229
10	legs	49226:95839ad0,f1012467	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	6567	36787975
11	f1012467-de9d-09a9-8b49-62a43945c24b	1	13292219
11	legs	49226:95839ad0,f1012467	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	6154	25144138
12	f1012467-de9d-09a9-8b49-62a43945c24b	25	36029214
12	legs	49226:95839ad0,f1012467	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	5814	40069946
13	f1012467-de9d-09a9-8b49-62a43945c24b	1	10535155
13	legs	49226:95839ad0,f1012467	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	50081107	928
14	f1012467-de9d-09a9-8b49-62a43945c24b	17	145
14	legs	49226:95839ad0,f1012467	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	50081186	1003
15	f1012467-de9d-09a9-8b49-62a43945c24b	1	110
15	legs	49226:95839ad0,f1012467	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	50080533	870
16	f1012467-de9d-09a9-8b49-62a43945c24b	9	105
16	legs	49226:95839ad0,f1012467	-
# rg src_port before=49226 after=49226 constant
