# exit=022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1 local=a01dafd11 exit_commit=a01dafd11 session=skysocks-client legs=2/2 width=2 rg_port=49178 route_groups=1 active=1 standby=0 pins=0371ab4b,0281a102 legs_desc=stcpr>0371ab4b@95839ad0;stcpr>0281a102@f1012467 sink=http://127.0.0.1:18080
mux-legs-2-t1	down	10000000	2920674	200	10000000	3.423872	1
mux-legs-2-t2	down	10000000	2900853	200	10000000	3.447265	1
mux-legs-2-t3	down	10000000	2843346	200	10000000	3.516988	1
mux-legs-2-t4	down	10000000	3329167	200	10000000	3.003758	1
mux-legs-2-t5	down	10000000	3875727	200	10000000	2.580165	1
mux-legs-2-t1	up	10000000	4754356	200	10000000	2.103339	1
mux-legs-2-t2	up	10000000	4740913	200	10000000	2.109302	1
mux-legs-2-t3	up	10000000	3689752	200	10000000	2.710213	1
mux-legs-2-t1	down	50000000	2396699	200	50000000	20.862029	1
mux-legs-2-t2	down	50000000	3632738	200	50000000	13.763727	1
mux-legs-2-t3	down	50000000	3642882	200	50000000	13.725399	1
mux-legs-2-t4	down	50000000	4189725	200	50000000	11.933960	1
mux-legs-2-t5	down	50000000	5424971	200	50000000	9.216643	1
mux-legs-2-t1	up	50000000	9058596	200	50000000	5.519623	1
mux-legs-2-t2	up	50000000	8917286	200	50000000	5.607094	1
mux-legs-2-t3	up	50000000	8969740	200	50000000	5.574304	1
