# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	683	10035323
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	718	10054262
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	775	10092116
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	780	10140192
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	810	10024092
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10017106	101808
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10043119	619
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016723	614
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10044148	656
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016359	614
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1332	50284997
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1379	50411259
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1570	50315836
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1382	50429814
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1379	50281826
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50115488	111033
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50115160	957
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50112263	927
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50140908	942
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50112828	965
# exit-side 7420f415-abd5-014f-bc55-e6132477485f sent_delta=301866219 recv_delta=300744571 over the set
