# row	tp	sent_delta	recv_delta
1	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	805	10158211
1	legs	2c4ae7a5	-
2	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	708	10142017
2	legs	2c4ae7a5	-
3	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	782	10087106
3	legs	2c4ae7a5	-
4	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	708	10046882
4	legs	2c4ae7a5	-
5	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	688	10096379
5	legs	2c4ae7a5	-
6	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10069035	167579
6	legs	2c4ae7a5	-
7	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10049580	818
7	legs	2c4ae7a5	-
8	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10091302	695
8	legs	2c4ae7a5	-
9	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10072808	729
9	legs	2c4ae7a5	-
10	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	10058516	679
10	legs	2c4ae7a5	-
11	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	1878	50700980
11	legs	2c4ae7a5	-
12	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	2292	51004001
12	legs	2c4ae7a5	-
13	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	1726	50420675
13	legs	2c4ae7a5	-
14	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	1867	50518680
14	legs	2c4ae7a5	-
15	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	2028	50821759
15	legs	2c4ae7a5	-
16	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50112607	995
16	legs	2c4ae7a5	-
17	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50082412	1009
17	legs	2c4ae7a5	-
18	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50079925	168429
18	legs	2c4ae7a5	-
19	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50111274	1073
19	legs	2c4ae7a5	-
20	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	50082404	947
20	legs	2c4ae7a5	-
# exit-side d0b47ec2-f051-0fc7-b194-f81e98f33f8e sent_delta=303341299 recv_delta=300822674 over the set
