# row	tp	sent_delta	recv_delta
1	bd7698ba-38c3-06c5-8add-fffc3872e75b	558	10030103
2	bd7698ba-38c3-06c5-8add-fffc3872e75b	620	10030357
3	bd7698ba-38c3-06c5-8add-fffc3872e75b	558	10030103
4	bd7698ba-38c3-06c5-8add-fffc3872e75b	612	10030403
5	bd7698ba-38c3-06c5-8add-fffc3872e75b	620	10030357
6	bd7698ba-38c3-06c5-8add-fffc3872e75b	10030127	848
7	bd7698ba-38c3-06c5-8add-fffc3872e75b	10029969	786
8	bd7698ba-38c3-06c5-8add-fffc3872e75b	10030023	840
9	bd7698ba-38c3-06c5-8add-fffc3872e75b	10032273	786
10	bd7698ba-38c3-06c5-8add-fffc3872e75b	10030023	840
11	bd7698ba-38c3-06c5-8add-fffc3872e75b	1068	50147517
12	bd7698ba-38c3-06c5-8add-fffc3872e75b	1122	50147667
13	bd7698ba-38c3-06c5-8add-fffc3872e75b	1068	50147613
14	bd7698ba-38c3-06c5-8add-fffc3872e75b	998	50147639
15	bd7698ba-38c3-06c5-8add-fffc3872e75b	12266	50147679
16	bd7698ba-38c3-06c5-8add-fffc3872e75b	50151901	1110
17	bd7698ba-38c3-06c5-8add-fffc3872e75b	50147363	1180
18	bd7698ba-38c3-06c5-8add-fffc3872e75b	50147535	1064
19	bd7698ba-38c3-06c5-8add-fffc3872e75b	50147205	1118
20	bd7698ba-38c3-06c5-8add-fffc3872e75b	50147197	1110
