# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1002	7601384
1	95839ad0-b588-0b1d-8475-45fba6ae993c	0	2710341
1	legs	49161:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1492	7850242
2	95839ad0-b588-0b1d-8475-45fba6ae993c	1	2756881
2	legs	49161:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10017046	693
3	95839ad0-b588-0b1d-8475-45fba6ae993c	49	94
3	legs	49161:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7572186	1394
4	95839ad0-b588-0b1d-8475-45fba6ae993c	4976522	1
4	legs	49161:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5989	44828910
5	95839ad0-b588-0b1d-8475-45fba6ae993c	254	5349606
5	legs	49161:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	13009	37870885
6	95839ad0-b588-0b1d-8475-45fba6ae993c	246	21850028
6	legs	49161:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	24873052	3411
7	95839ad0-b588-0b1d-8475-45fba6ae993c	27883709	78
7	legs	49161:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50030971	2765
8	95839ad0-b588-0b1d-8475-45fba6ae993c	49009	17
8	legs	49161:fdab37dd,95839ad0	-
# rg src_port before=49161 after=49161 constant
