# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2486	2498649
1	95839ad0-b588-0b1d-8475-45fba6ae993c	2	2
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	206	2387269
1	f1012467-de9d-09a9-8b49-62a43945c24b	965	21569016
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	265	2498561
1	legs	49169:fdab37dd,95839ad0,50cdb857,f1012467,ac40965a	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5586	2568753
2	95839ad0-b588-0b1d-8475-45fba6ae993c	441	2490814
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	276	1840097
2	f1012467-de9d-09a9-8b49-62a43945c24b	658	26301878
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	192	2074458
2	legs	49169:fdab37dd,95839ad0,50cdb857,f1012467,ac40965a	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3138	2550881
3	95839ad0-b588-0b1d-8475-45fba6ae993c	993	2440505
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	241	1280021
3	f1012467-de9d-09a9-8b49-62a43945c24b	241	23247383
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	1	1247295
3	legs	49169:fdab37dd,95839ad0,50cdb857,f1012467,ac40965a	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2745	2527444
4	95839ad0-b588-0b1d-8475-45fba6ae993c	787	7707990
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	203	1259624
4	f1012467-de9d-09a9-8b49-62a43945c24b	201	15283311
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	3	1280123
4	legs	49169:fdab37dd,95839ad0,50cdb857,f1012467,ac40965a	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4441	2006027
5	95839ad0-b588-0b1d-8475-45fba6ae993c	929	20563539
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	257	1529740
5	f1012467-de9d-09a9-8b49-62a43945c24b	256	2498324
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	16	2010016
5	legs	49169:fdab37dd,95839ad0,50cdb857,f1012467,ac40965a	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2557020	160416
