# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	939	10114837
1	95839ad0-b588-0b1d-8475-45fba6ae993c	9	9
1	legs	49166:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	711	10078274
2	95839ad0-b588-0b1d-8475-45fba6ae993c	80	4147
2	legs	49166:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	683	10063522
3	95839ad0-b588-0b1d-8475-45fba6ae993c	0	0
3	legs	49166:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	612	10016757
4	95839ad0-b588-0b1d-8475-45fba6ae993c	16	16
4	legs	49166:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	455	10078261
5	95839ad0-b588-0b1d-8475-45fba6ae993c	0	0
5	legs	49166:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016728	684
6	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
6	legs	49166:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016364	679
7	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
7	legs	49166:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016643	155048
8	95839ad0-b588-0b1d-8475-45fba6ae993c	71	532155
8	legs	49166:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016832	674
9	95839ad0-b588-0b1d-8475-45fba6ae993c	0	0
9	legs	49166:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016832	733
10	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
10	legs	49166:fdab37dd,95839ad0	-
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	753	50133927
11	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
11	legs	49166:fdab37dd,95839ad0	-
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	790	50101176
12	95839ad0-b588-0b1d-8475-45fba6ae993c	1	0
12	legs	49166:fdab37dd,95839ad0	-
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	958	50258366
13	95839ad0-b588-0b1d-8475-45fba6ae993c	72	0
13	legs	49166:fdab37dd,95839ad0	-
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1135	50115095
14	95839ad0-b588-0b1d-8475-45fba6ae993c	25	530484
14	legs	49166:fdab37dd,95839ad0	-
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	925	50143646
15	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
15	legs	49166:fdab37dd,95839ad0	-
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082443	154692
16	95839ad0-b588-0b1d-8475-45fba6ae993c	72	533036
16	legs	49166:fdab37dd,95839ad0	-
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079961	1042
17	95839ad0-b588-0b1d-8475-45fba6ae993c	17	17
17	legs	49166:fdab37dd,95839ad0	-
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079876	962
18	95839ad0-b588-0b1d-8475-45fba6ae993c	1	1
18	legs	49166:fdab37dd,95839ad0	-
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082456	989
19	95839ad0-b588-0b1d-8475-45fba6ae993c	9	9
19	legs	49166:fdab37dd,95839ad0	-
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082451	154662
20	95839ad0-b588-0b1d-8475-45fba6ae993c	80	533261
20	legs	49166:fdab37dd,95839ad0	-
# rg src_port before=49166 after=49166 constant
