# row	tp	sent_delta	recv_delta
1	b414796d-14fc-080e-9ce6-a7162e3e562b	7041	10166814
1	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
2	b414796d-14fc-080e-9ce6-a7162e3e562b	539	10016399
2	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
3	b414796d-14fc-080e-9ce6-a7162e3e562b	1732	10017187
3	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
4	b414796d-14fc-080e-9ce6-a7162e3e562b	9157	10231820
4	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
5	b414796d-14fc-080e-9ce6-a7162e3e562b	1764	10017107
5	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10105678	5187
6	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10018720	219059
7	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10054299	3221
8	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
9	b414796d-14fc-080e-9ce6-a7162e3e562b	10019869	2374
9	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
10	b414796d-14fc-080e-9ce6-a7162e3e562b	10049780	787
10	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
11	b414796d-14fc-080e-9ce6-a7162e3e562b	16802	50551724
11	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
12	b414796d-14fc-080e-9ce6-a7162e3e562b	20359	50438661
12	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
13	b414796d-14fc-080e-9ce6-a7162e3e562b	13496	50377823
13	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
14	b414796d-14fc-080e-9ce6-a7162e3e562b	13234	50101906
14	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
15	b414796d-14fc-080e-9ce6-a7162e3e562b	12551	50087410
15	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
16	b414796d-14fc-080e-9ce6-a7162e3e562b	50118194	306652
16	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
17	b414796d-14fc-080e-9ce6-a7162e3e562b	50096335	10227
17	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50094649	237462
18	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50091774	5646
19	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50096364	317134
20	legs	49162:b414796d 49163:b414796d 49164:b414796d	-
