# row	tp	sent_delta	recv_delta
1	b414796d-14fc-080e-9ce6-a7162e3e562b	2216	6094055
1	95839ad0-b588-0b1d-8475-45fba6ae993c	727	3959051
1	0572951a-4d4d-0c86-abc0-9eddb0184e73	37	37
1	9739d411-024a-0f7d-8e04-de1f540352df	37	37
1	94d057c5-e6ca-029c-9d7e-effd8bf0ae91	16	0
1	b7cb8714-9ed4-0c36-a47a-0dace5915be3	45	45
1	b250c046-0c75-0a23-87f4-8bbd934afe9a	37	37
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	45	45
1	be3f2768-78d6-0a10-a7ed-4ca9120dc034	37	37
1	f1012467-de9d-09a9-8b49-62a43945c24b	37	37
1	a48f19b7-a0c1-0209-9c22-65b6d77a09a3	69	69
1	legs	49167:b414796d 49168:95839ad0 49169:0572951a 49170:9739d411 49171:94d057c5 49172:b7cb8714 49173:b250c046 49174:fdab37dd 49175:be3f2768 49176:f1012467 49177:a48f19b7 49178:b414796d 49179:b414796d 49180:b414796d 49181:b414796d 49182:b414796d 49183:b414796d 49184:b414796d 49185:b414796d 49186:b414796d 49187:b414796d 49188:b414796d 49189:b414796d 49190:b414796d 49191:b414796d 49192:b414796d 49193:b414796d 49194:b414796d 49195:b414796d 49196:b414796d 49197:b414796d 49198:b414796d	-
2	b414796d-14fc-080e-9ce6-a7162e3e562b	1900	6064234
2	95839ad0-b588-0b1d-8475-45fba6ae993c	786	3959053
2	0572951a-4d4d-0c86-abc0-9eddb0184e73	37	37
2	9739d411-024a-0f7d-8e04-de1f540352df	37	37
2	94d057c5-e6ca-029c-9d7e-effd8bf0ae91	0	0
2	b7cb8714-9ed4-0c36-a47a-0dace5915be3	37	37
2	b250c046-0c75-0a23-87f4-8bbd934afe9a	37	37
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	108	37
2	be3f2768-78d6-0a10-a7ed-4ca9120dc034	37	37
2	f1012467-de9d-09a9-8b49-62a43945c24b	108	4175
2	a48f19b7-a0c1-0209-9c22-65b6d77a09a3	37	37
