# mux-standby-32 — per-row leg shares, forward = client->exit, reverse = exit->client
# note	carrier.tsv counts a TRANSPORT, not a route group: a transport another group or app also rides counts that traffic here too
# note	latency_ms is the end-of-set legs.json snapshot, not the latency measured on the row
# note	shares and verdicts are computed over the legs that carried the payload: every leg of an ACTIVE group, plus any leg holding >= 1 % of the payload-direction bytes of the row (a mid-set promotion the set-start role does not yet show); the rest are listed with their bytes and a "-" share
# note	some legs are in scope on bytes alone: their group reads "standby" in the set-start legs.json but they carried >= 1 % of the payload of a row
# note	rev_bytes/rev_share on 19 row(s) are the EXIT's OWN per-leg sent_bytes deltas (rev_basis exit-sent) — the reverse direction measured at the SENDING end
# note	rev_bytes/rev_share on 1 row(s) are the local recv_delta (rev_basis local-recv): the exit's sent_bytes needs a per-row EXIT_SNAP run against an exit that reports the per-leg byte counters, and either the snapshots or the counters were absent
# row	label	dir	size	leg	rg	role	scope	hops	carrier	latency_ms	remote_pk	fwd_bytes	rev_bytes	fwd_share	rev_share	rev_basis	exit_tp	exit_standby	exit_retx	exit_ack_ms	exit_sent_bytes	exit_recv_bytes
1	mux-standby-32-t1	down	10000000	b414796d	49275,49285,49286,49287,49288,49289,49290,49291,49292,49293,49294,49295,49296,49297,49298,49299,49300,49301,49303,49304,49305,49307,49308,49309	active	in	b414796d>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	164.741	022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	35006	8790506	93.8%	62.8%	local-recv	b414796d	no	6	40009.15	736	768
1	mux-standby-32-t1	down	10000000	f1012467	49276	active	in	f1012467>0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb;57c570d9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	137.607	0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb	1792	4930020	4.8%	35.2%	local-recv	57c570d9	no	13	51911.29	4319597	2242
1	mux-standby-32-t1	down	10000000	bf9b0de8	49277	standby	out	bf9b0de8>026a913078651938783e19416a2de99c924df209e28512da2a571868c989bf3822;c2793bef>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	154.605	026a913078651938783e19416a2de99c924df209e28512da2a571868c989bf3822	361	361	-	-	local-recv	c2793bef	no	5	35598.83	864	832
1	mux-standby-32-t1	down	10000000	c3814fa0	49278	standby	out	c3814fa0>0389c4be4cf7feff79eaecc050b45e038fe026f1a06bc5860e32a9605cabc81d8f;af3b516d>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	146.104	0389c4be4cf7feff79eaecc050b45e038fe026f1a06bc5860e32a9605cabc81d8f	361	361	-	-	local-recv	af3b516d	no	3	35600.04	800	800
1	mux-standby-32-t1	down	10000000	336d3a3e	49280	standby	out	336d3a3e>031fc6a42965440b0bb761120c53001d03ead6c862249b1851368097fd19b3a9f1;89d170d4>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	148.234	031fc6a42965440b0bb761120c53001d03ead6c862249b1851368097fd19b3a9f1	406	406	-	-	local-recv	89d170d4	no	4	35600.48	832	832
1	mux-standby-32-t1	down	10000000	03f0e265	49281	standby	out	03f0e265>035f6c7648bb0034b436db7d3845f7b482e8da705ca2b4622fd9673eb60921d5e5;ca5d50b7>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	151.156	035f6c7648bb0034b436db7d3845f7b482e8da705ca2b4622fd9673eb60921d5e5	406	406	-	-	local-recv	ca5d50b7	no	4	35600.57	832	832
1	mux-standby-32-t1	down	10000000	c2ee64dc	49282	standby	in	c2ee64dc>02ea1b80411ef28514056466bf11d8a7b7fcdcf4a964ebd874f8bd9fd74e81eda2;1483d7b9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	147.689	02ea1b80411ef28514056466bf11d8a7b7fcdcf4a964ebd874f8bd9fd74e81eda2	503	283130	1.3%	2.0%	local-recv	1483d7b9	no	4	35604.47	832	864
1	mux-standby-32-t1	down	10000000	a18cfda5	49283	standby	out	a18cfda5>032fe1b4b0bf0207c10bc99cf64be4fdc15464981554e0cd58bf66f06960cd5fcc;0601bd31>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	150.705	032fe1b4b0bf0207c10bc99cf64be4fdc15464981554e0cd58bf66f06960cd5fcc	374	406	-	-	local-recv	0601bd31	no	5	35645.17	864	864
1	mux-standby-32-t1	down	10000000	ea69bc13	49284	standby	out	ea69bc13>03dd3a272482055da08828fafffe0cb537915a52e71c92bfc9bf3140ab0153cd7c;ce4708f1>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	146.277	03dd3a272482055da08828fafffe0cb537915a52e71c92bfc9bf3140ab0153cd7c	361	361	-	-	local-recv	ce4708f1	no	6	35601.64	896	864
2	mux-standby-32-t2	down	10000000	b414796d	49275,49285,49286,49287,49288,49289,49290,49291,49292,49293,49294,49295,49296,49297,49298,49299,49300,49301,49303,49304,49305,49307,49308,49309	active	in	b414796d>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	164.741	022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	71254	672	98.3%	35.6%	exit-sent	b414796d	no	14	6060.61	1408	1472
