# row	tp	sent_delta	recv_delta
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	790	10098140
1	legs	ac40965a	-
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	764	10230529
2	legs	ac40965a	-
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	663	10078229
3	legs	ac40965a	-
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	678	10070857
4	legs	ac40965a	-
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	719	10070926
5	legs	ac40965a	-
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016827	657
6	legs	ac40965a	-
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	10025723	602
7	legs	ac40965a	-
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016832	654
8	legs	ac40965a	-
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016861	158705
9	legs	ac40965a	-
10	ac40965a-bc99-01e4-a2c9-c26b76db013b	10056324	714
10	legs	ac40965a	-
11	ac40965a-bc99-01e4-a2c9-c26b76db013b	1500	50131227
11	legs	ac40965a	-
12	ac40965a-bc99-01e4-a2c9-c26b76db013b	1445	50289881
12	legs	ac40965a	-
13	ac40965a-bc99-01e4-a2c9-c26b76db013b	1297	50080064
13	legs	ac40965a	-
14	ac40965a-bc99-01e4-a2c9-c26b76db013b	2241	50776184
14	legs	ac40965a	-
15	ac40965a-bc99-01e4-a2c9-c26b76db013b	1936	50604709
15	legs	ac40965a	-
16	ac40965a-bc99-01e4-a2c9-c26b76db013b	50301080	160832
16	legs	ac40965a	-
17	ac40965a-bc99-01e4-a2c9-c26b76db013b	50112681	1101
17	legs	ac40965a	-
18	ac40965a-bc99-01e4-a2c9-c26b76db013b	50243408	1386
18	legs	ac40965a	-
19	ac40965a-bc99-01e4-a2c9-c26b76db013b	50144326	159697
19	legs	ac40965a	-
20	ac40965a-bc99-01e4-a2c9-c26b76db013b	50112676	989
20	legs	ac40965a	-
# exit-side 3de424e0-edac-027d-bf49-8012ef60d061 sent_delta=302224172 recv_delta=301358604 over the set
