# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	968	10208645
1	legs	50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	752	10078229
2	legs	50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	698	10043601
3	legs	50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	752	10016419
4	legs	50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	693	10036281
5	legs	50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10110260	697
6	legs	50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10035422	159460
7	legs	50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10035320	637
8	legs	50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10068132	632
9	legs	50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10043416	711
10	legs	50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1659	50400825
11	legs	50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1800	50321029
12	legs	50cdb857	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1528	50257487
13	legs	50cdb857	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1552	50209281
14	legs	50cdb857	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1901	50490958
15	legs	50cdb857	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50151832	1197
16	legs	50cdb857	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50219329	1229
17	legs	50cdb857	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50145295	161407
18	legs	50cdb857	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50275979	1401
19	legs	50cdb857	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50199799	161266
20	legs	50cdb857	-
# exit-side 38288b5a-2d6f-0fe1-b814-9aae4f68de85 sent_delta=301435997 recv_delta=301296991 over the set
