# mux-legs-2 — per-row leg shares, forward = client->exit, reverse = exit->client
# note	the exit snapshots only set start and end, so exit_standby/exit_retx/exit_ack are the set-end values repeated on every row, not per-row deltas
# note	carrier.tsv counts a TRANSPORT, not a route group: a transport another group or app also rides counts that traffic here too
# note	latency_ms is the end-of-set legs.json snapshot, not the latency measured on the row
# note	rev_bytes/rev_share on 16 row(s) are the local recv_delta (rev_basis local-recv): the exit's sent_bytes needs a per-row EXIT_SNAP run against an exit that reports the per-leg byte counters, and either the snapshots or the counters were absent
# row	label	dir	size	leg	rg	role	scope	hops	carrier	latency_ms	remote_pk	fwd_bytes	rev_bytes	fwd_share	rev_share	rev_basis	exit_tp	exit_standby	exit_retx	exit_ack_ms	exit_sent_bytes	exit_recv_bytes
1	mux-legs-2-t1	down	10000000	95839ad0	49207	active	in	95839ad0>0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13;dc5330cf>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	128.997	0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13	1094	7321167	4.2%	73.0%	local-recv	dc5330cf	no	1	421.97	139375349	150245221
1	mux-legs-2-t1	down	10000000	f1012467	49207	active	in	f1012467>0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb;57c570d9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	130.259	0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb	25252	2713128	95.8%	27.0%	local-recv	57c570d9	no	2002	465.87	194605591	30052783
2	mux-legs-2-t2	down	10000000	95839ad0	49207	active	in	95839ad0>0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13;dc5330cf>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	128.997	0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13	1753	8014436	8.2%	79.9%	local-recv	dc5330cf	no	1	421.97	139375349	150245221
2	mux-legs-2-t2	down	10000000	f1012467	49207	active	in	f1012467>0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb;57c570d9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	130.259	0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb	19619	2015468	91.8%	20.1%	local-recv	57c570d9	no	2002	465.87	194605591	30052783
3	mux-legs-2-t3	down	10000000	95839ad0	49207	active	in	95839ad0>0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13;dc5330cf>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	128.997	0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13	1414	6193403	5.8%	58.5%	local-recv	dc5330cf	no	1	421.97	139375349	150245221
3	mux-legs-2-t3	down	10000000	f1012467	49207	active	in	f1012467>0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb;57c570d9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	130.259	0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb	23058	4392022	94.2%	41.5%	local-recv	57c570d9	no	2002	465.87	194605591	30052783
4	mux-legs-2-t4	down	10000000	95839ad0	49207	active	in	95839ad0>0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13;dc5330cf>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	128.997	0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13	1466	6230419	6.3%	39.5%	local-recv	dc5330cf	no	1	421.97	139375349	150245221
4	mux-legs-2-t4	down	10000000	f1012467	49207	active	in	f1012467>0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb;57c570d9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	130.259	0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb	21871	9535420	93.7%	60.5%	local-recv	57c570d9	no	2002	465.87	194605591	30052783
5	mux-legs-2-t5	down	10000000	95839ad0	49207	active	in	95839ad0>0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13;dc5330cf>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	128.997	0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13	1491	4979706	6.2%	45.1%	local-recv	dc5330cf	no	1	421.97	139375349	150245221
5	mux-legs-2-t5	down	10000000	f1012467	49207	active	in	f1012467>0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb;57c570d9>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	130.259	0281a102c82820e811368c8d028cf11b1a985043b726b1bcdb8fce89b27384b2cb	22614	6069604	93.8%	54.9%	local-recv	57c570d9	no	2002	465.87	194605591	30052783
6	mux-legs-2-t1	up	10000000	95839ad0	49207	active	in	95839ad0>0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13;dc5330cf>022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1	stcpr	128.997	0371ab4bcff7b121f4b91f6856d6740c6f9dc1fe716977850aeb5d84378b300a13	107	320	0.0%	40.7%	local-recv	dc5330cf	no	1	421.97	139375349	150245221
