# row	tp	sent_delta	recv_delta
1	b414796d-14fc-080e-9ce6-a7162e3e562b	2564	16516910
1	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	155767	16218898
1	57787a56-5159-011c-a8fa-e0864daf8710	2506	18440228
1	legs	49250:b414796d 49251:c2ee64dc 49252:57787a56	-
2	b414796d-14fc-080e-9ce6-a7162e3e562b	2421	20318519
2	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	25074	8033809
2	57787a56-5159-011c-a8fa-e0864daf8710	2614	22602174
2	legs	49250:b414796d 49251:c2ee64dc 49252:57787a56	-
3	b414796d-14fc-080e-9ce6-a7162e3e562b	2337	20489491
3	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	65587	8226512
3	57787a56-5159-011c-a8fa-e0864daf8710	3161	22611472
3	legs	49250:b414796d 49251:c2ee64dc 49252:57787a56	-
4	b414796d-14fc-080e-9ce6-a7162e3e562b	2431	22593291
4	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	918939	8148156
4	57787a56-5159-011c-a8fa-e0864daf8710	2437	20141341
4	legs	49250:b414796d 49251:c2ee64dc 49252:57787a56	-
5	b414796d-14fc-080e-9ce6-a7162e3e562b	3004	22593545
5	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	7395	8006587
5	57787a56-5159-011c-a8fa-e0864daf8710	2187	20018095
5	legs	49250:b414796d 49251:c2ee64dc 49252:57787a56	-
6	b414796d-14fc-080e-9ce6-a7162e3e562b	20846748	500307
6	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	13402482	141529
6	57787a56-5159-011c-a8fa-e0864daf8710	16677224	16151
6	legs	49250:b414796d 49251:c2ee64dc 49252:57787a56	-
7	b414796d-14fc-080e-9ce6-a7162e3e562b	16677723	993987
7	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	22461085	295338
7	57787a56-5159-011c-a8fa-e0864daf8710	12508383	26209
7	legs	49250:b414796d 49251:c2ee64dc 49252:57787a56	-
8	b414796d-14fc-080e-9ce6-a7162e3e562b	16677265	499987
8	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	14047286	154998
8	57787a56-5159-011c-a8fa-e0864daf8710	20846576	15402
8	legs	49250:b414796d 49251:c2ee64dc 49252:57787a56	-
