# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
1	b414796d-14fc-080e-9ce6-a7162e3e562b	544	10016340
1	legs	49157:b414796d 49158:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	37
2	b414796d-14fc-080e-9ce6-a7162e3e562b	623	10016491
2	legs	49157:b414796d 49158:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
3	b414796d-14fc-080e-9ce6-a7162e3e562b	682	10049347
3	legs	49157:b414796d 49158:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
4	b414796d-14fc-080e-9ce6-a7162e3e562b	579	10049185
4	legs	49157:b414796d 49158:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
5	b414796d-14fc-080e-9ce6-a7162e3e562b	725	10049217
5	legs	49157:b414796d 49158:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10017223	725
6	legs	49157:b414796d 49158:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10018956	173656
7	legs	49157:b414796d 49158:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10019562	3867
8	legs	49157:b414796d 49158:50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	8	8
9	b414796d-14fc-080e-9ce6-a7162e3e562b	10016832	659
9	legs	49157:b414796d 49158:50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
10	b414796d-14fc-080e-9ce6-a7162e3e562b	10027609	8340
10	legs	49157:b414796d 49158:50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
11	b414796d-14fc-080e-9ce6-a7162e3e562b	919	50112724
11	legs	49157:b414796d 49158:50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	691	166754
12	b414796d-14fc-080e-9ce6-a7162e3e562b	23442	50162853
12	legs	49157:b414796d 49158:50cdb857	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	108	163625
13	b414796d-14fc-080e-9ce6-a7162e3e562b	32064	50103078
13	legs	49157:b414796d 49158:50cdb857	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
14	b414796d-14fc-080e-9ce6-a7162e3e562b	27726	50098133
14	legs	49157:b414796d 49158:50cdb857	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	8	8
15	b414796d-14fc-080e-9ce6-a7162e3e562b	32275	50302835
15	legs	49157:b414796d 49158:50cdb857	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	76	163720
16	b414796d-14fc-080e-9ce6-a7162e3e562b	50126373	10170
16	legs	49157:b414796d 49158:50cdb857	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
17	b414796d-14fc-080e-9ce6-a7162e3e562b	50112507	22760
17	legs	49157:b414796d 49158:50cdb857	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50085501	5542
18	legs	49157:b414796d 49158:50cdb857	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	8	8
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50085480	4482
19	legs	49157:b414796d 49158:50cdb857	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	108	4175
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50079908	3642
20	legs	49157:b414796d 49158:50cdb857	-
