# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3474	11296218
1	95839ad0-b588-0b1d-8475-45fba6ae993c	184	3840138
1	legs	49174:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2187	8334631
2	95839ad0-b588-0b1d-8475-45fba6ae993c	152	1977152
2	legs	49174:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016802	543
3	95839ad0-b588-0b1d-8475-45fba6ae993c	5	123
3	legs	49174:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006599	2281
4	95839ad0-b588-0b1d-8475-45fba6ae993c	4457221	53
4	legs	49174:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2079130	2234
5	95839ad0-b588-0b1d-8475-45fba6ae993c	10142769	69
5	legs	49174:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7086	42931731
6	95839ad0-b588-0b1d-8475-45fba6ae993c	422	16052741
6	legs	49174:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	14530	41875035
7	95839ad0-b588-0b1d-8475-45fba6ae993c	280	14674853
7	legs	49174:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080284	1055
8	95839ad0-b588-0b1d-8475-45fba6ae993c	71	101
8	legs	49174:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082463	160268
9	95839ad0-b588-0b1d-8475-45fba6ae993c	218	475848
9	legs	49174:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079856	1049
10	95839ad0-b588-0b1d-8475-45fba6ae993c	107	106
10	legs	49174:fdab37dd,95839ad0	-
# rg src_port before=49174 after=49174 constant
