# row	tp	sent_delta	recv_delta
1	b414796d-14fc-080e-9ce6-a7162e3e562b	18155	16173
1	95839ad0-b588-0b1d-8475-45fba6ae993c	1205	10017867
1	legs	49168:95839ad0	-
2	b414796d-14fc-080e-9ce6-a7162e3e562b	21481	17655
2	95839ad0-b588-0b1d-8475-45fba6ae993c	993	10017770
2	legs	49168:95839ad0	-
3	b414796d-14fc-080e-9ce6-a7162e3e562b	67858	451385
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1060	10477246
3	legs	49168:95839ad0	-
4	b414796d-14fc-080e-9ce6-a7162e3e562b	58328	47645
4	95839ad0-b588-0b1d-8475-45fba6ae993c	1040	10017812
4	legs	49168:95839ad0	-
5	b414796d-14fc-080e-9ce6-a7162e3e562b	18485	20450
5	95839ad0-b588-0b1d-8475-45fba6ae993c	998	10017666
5	legs	49168:95839ad0	-
6	b414796d-14fc-080e-9ce6-a7162e3e562b	8	8
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10006860	2437
6	legs	49168:95839ad0	-
7	b414796d-14fc-080e-9ce6-a7162e3e562b	709	559
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10006524	1928
7	legs	49168:95839ad0	-
8	b414796d-14fc-080e-9ce6-a7162e3e562b	6532	4060
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10006595	461924
8	legs	49168:95839ad0	-
9	b414796d-14fc-080e-9ce6-a7162e3e562b	15589	13125
9	95839ad0-b588-0b1d-8475-45fba6ae993c	4202	50092424
9	legs	49168:95839ad0	-
10	b414796d-14fc-080e-9ce6-a7162e3e562b	16596	9974
10	95839ad0-b588-0b1d-8475-45fba6ae993c	4171	50092811
10	legs	49168:95839ad0	-
11	b414796d-14fc-080e-9ce6-a7162e3e562b	3513	408282
11	95839ad0-b588-0b1d-8475-45fba6ae993c	4214	50552725
11	legs	49168:95839ad0	-
12	b414796d-14fc-080e-9ce6-a7162e3e562b	14239	144242
12	95839ad0-b588-0b1d-8475-45fba6ae993c	4047	50090885
12	legs	49168:95839ad0	-
13	b414796d-14fc-080e-9ce6-a7162e3e562b	6160	16081813
13	95839ad0-b588-0b1d-8475-45fba6ae993c	1650	18097283
13	legs	49168:95839ad0 49233:3976021a 49237:fdab37dd 49242:b414796d	-
14	b414796d-14fc-080e-9ce6-a7162e3e562b	12591423	431167
14	95839ad0-b588-0b1d-8475-45fba6ae993c	20846252	464284
14	3976021a-d07d-0de3-afc0-10629bf39e55	114	114
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	16676934	2337
14	legs	49168:95839ad0 49233:3976021a 49237:fdab37dd 49242:b414796d 49243:f1012467 49244:57787a56 49245:03f0e265 49246:c3814fa0 49247:bf9b0de8 49248:97ae541b 49249:e11b656f 49250:df4c1852 49251:77674aa7 49253:b414796d 49254:b414796d 49255:b414796d 49256:b414796d 49257:b414796d 49258:b414796d	-
15	b414796d-14fc-080e-9ce6-a7162e3e562b	12520441	22465
15	95839ad0-b588-0b1d-8475-45fba6ae993c	20846272	3017
15	3976021a-d07d-0de3-afc0-10629bf39e55	138	138
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	16677007	2376
15	f1012467-de9d-09a9-8b49-62a43945c24b	143	143
15	57787a56-5159-011c-a8fa-e0864daf8710	151	151
