# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	1101	4992652
1	f1012467-de9d-09a9-8b49-62a43945c24b	16	6574273
1	legs	49272:95839ad0,f1012467	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	1312	4303290
2	f1012467-de9d-09a9-8b49-62a43945c24b	9	5811632
2	legs	49272:95839ad0,f1012467	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1216	4253897
3	f1012467-de9d-09a9-8b49-62a43945c24b	1	5762572
3	legs	49272:95839ad0,f1012467	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	1451	8014420
4	f1012467-de9d-09a9-8b49-62a43945c24b	16	4627690
4	legs	49272:95839ad0,f1012467	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	1031	5008752
5	f1012467-de9d-09a9-8b49-62a43945c24b	0	7698769
5	legs	49272:95839ad0,f1012467	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	10016475	480
6	f1012467-de9d-09a9-8b49-62a43945c24b	71	69844
6	legs	49272:95839ad0,f1012467	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	10016391	661
7	f1012467-de9d-09a9-8b49-62a43945c24b	0	0
7	legs	49272:95839ad0,f1012467	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	10016444	471
8	f1012467-de9d-09a9-8b49-62a43945c24b	17	270
8	legs	49272:95839ad0,f1012467	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	8010	19626833
9	f1012467-de9d-09a9-8b49-62a43945c24b	1	46827429
9	legs	49272:95839ad0,f1012467	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	3475	25078474
10	f1012467-de9d-09a9-8b49-62a43945c24b	1	25067182
10	legs	49272:95839ad0,f1012467	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	8636	29513434
11	f1012467-de9d-09a9-8b49-62a43945c24b	17	25034012
11	legs	49272:95839ad0,f1012467	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	7131	30798938
12	f1012467-de9d-09a9-8b49-62a43945c24b	1	28410608
12	legs	49272:95839ad0,f1012467	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	8608	25467141
13	f1012467-de9d-09a9-8b49-62a43945c24b	72	25620534
13	legs	49272:95839ad0,f1012467	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	50080053	993
14	f1012467-de9d-09a9-8b49-62a43945c24b	17	103
14	legs	49272:95839ad0,f1012467	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	50080036	459507
15	f1012467-de9d-09a9-8b49-62a43945c24b	80	418123
15	legs	49272:95839ad0,f1012467	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	50080397	989
16	f1012467-de9d-09a9-8b49-62a43945c24b	16	78
16	legs	49272:95839ad0,f1012467	-
# rg src_port before=49272 after=49272 constant
