# exit=022716fba0f9a5d46ae7b8a4412296847d63d96c763d49068e851e9be7542080b1 local=412b1dddc exit_commit=412b1dddc session=skysocks-client legs=2/2 width=2 rg_port=49173 pins=03f57e7c,0371ab4b legs_desc=stcpr>03f57e7c@fdab37dd;stcpr>0371ab4b@95839ad0 sink=http://127.0.0.1:18080
mux-legs-2-t1	down	10000000	4652872	200	10000000	2.149214	1
mux-legs-2-t2	down	10000000	3912803	200	10000000	2.555716	1
mux-legs-2-t3	down	10000000	4273219	200	10000000	2.340160	1
mux-legs-2-t4	down	10000000	4427519	200	10000000	2.258605	1
mux-legs-2-t5	down	10000000	3899923	200	10000000	2.564158	1
mux-legs-2-t1	up	10000000	4323415	200	10000000	2.312990	1
mux-legs-2-t2	up	10000000	4601183	200	10000000	2.173358	1
mux-legs-2-t3	up	10000000	4376630	200	10000000	2.284866	1
mux-legs-2-t4	up	10000000	4344835	200	10000000	2.301587	1
mux-legs-2-t5	up	10000000	4608528	200	10000000	2.169894	1
mux-legs-2-t1	down	50000000	5873479	200	50000000	8.512846	1
mux-legs-2-t2	down	50000000	5136678	200	50000000	9.733921	1
mux-legs-2-t3	down	50000000	4099534	200	50000000	12.196512	1
mux-legs-2-t4	down	50000000	6807327	200	50000000	7.345041	1
mux-legs-2-t5	down	50000000	7683149	200	50000000	6.507752	1
mux-legs-2-t1	up	50000000	8602351	200	50000000	5.812367	1
mux-legs-2-t2	up	50000000	8431519	200	50000000	5.930133	1
mux-legs-2-t3	up	50000000	3858007	200	50000000	12.960062	1
mux-legs-2-t4	up	50000000	3537129	200	50000000	14.135762	1
mux-legs-2-t5	up	50000000	8290581	200	50000000	6.030947	1
